ts_event,price
2024-10-21 12:10:03.188621108+00:00,234.09
2024-10-21 12:10:03.197531287+00:00,233.79
2024-10-21 12:10:03.247731199+00:00,234.09
2024-10-21 12:10:03.247744906+00:00,234.08
2024-10-21 12:10:03.255005064+00:00,233.81
2024-10-21 12:10:03.257914828+00:00,234.16
2024-10-21 12:10:03.459955473+00:00,234.08
2024-10-21 12:10:03.459967128+00:00,234.1
2024-10-21 12:10:03.514882942+00:00,233.87
2024-10-21 12:10:12.927978411+00:00,233.79
2024-10-21 12:10:12.928036467+00:00,233.8
2024-10-21 12:10:12.928066550+00:00,234.16
2024-10-21 12:10:13.161741583+00:00,233.87
2024-10-21 12:10:13.161754596+00:00,233.84
2024-10-21 12:10:17.086432603+00:00,233.99
2024-10-21 12:10:20.742267983+00:00,233.96
2024-10-21 12:10:22.088936277+00:00,233.99
2024-10-21 12:10:23.455694731+00:00,233.84
2024-10-21 12:10:23.510549173+00:00,233.84
2024-10-21 12:10:23.510561501+00:00,233.87
2024-10-21 12:10:24.014526498+00:00,233.88
2024-10-21 12:10:29.982925320+00:00,233.95
2024-10-21 12:10:32.696534026+00:00,233.8
2024-10-21 12:10:32.696591804+00:00,233.81
2024-10-21 12:10:36.255768918+00:00,233.88
2024-10-21 12:10:36.667879809+00:00,234.1
2024-10-21 12:10:36.667890580+00:00,234.12
2024-10-21 12:10:36.718839166+00:00,233.89
2024-10-21 12:10:36.743886554+00:00,234.16
2024-10-21 12:10:36.743997154+00:00,234.18
2024-10-21 12:10:42.064737913+00:00,233.89
2024-10-21 12:10:42.064751203+00:00,233.86
2024-10-21 12:10:43.289649676+00:00,234.11
2024-10-21 12:10:43.377793688+00:00,234.18
2024-10-21 12:10:43.377874040+00:00,234.17
2024-10-21 12:10:45.117298924+00:00,233.88
2024-10-21 12:10:50.849951366+00:00,233.89
2024-10-21 12:10:52.970596564+00:00,234.25
2024-10-21 12:10:53.810283344+00:00,233.96
2024-10-21 12:10:53.881437911+00:00,233.89
2024-10-21 12:10:53.881449961+00:00,233.86
2024-10-21 12:10:54.127647992+00:00,233.86
2024-10-21 12:10:54.127659727+00:00,233.78
2024-10-21 12:10:54.146847471+00:00,233.81
2024-10-21 12:10:54.146889193+00:00,233.76
2024-10-21 12:10:54.146930519+00:00,234.13
2024-10-21 12:10:54.147042446+00:00,234.17
2024-10-21 12:10:54.198356340+00:00,234.06
2024-10-21 12:10:57.184732013+00:00,233.82
2024-10-21 12:10:57.589931819+00:00,233.83
2024-10-21 12:10:57.806606311+00:00,233.83
2024-10-21 12:10:57.806619389+00:00,233.78
2024-10-21 12:10:59.771109174+00:00,233.76
2024-10-21 12:10:59.771161194+00:00,233.77
2024-10-21 12:11:00.807617417+00:00,233.77
2024-10-21 12:11:00.807657573+00:00,233.82
2024-10-21 12:11:00.863155159+00:00,233.87
2024-10-21 12:11:02.807100841+00:00,233.88
2024-10-21 12:11:08.220315875+00:00,233.88
2024-10-21 12:11:08.291449117+00:00,233.78
2024-10-21 12:11:08.292006615+00:00,233.76
2024-10-21 12:11:08.292044305+00:00,233.82
2024-10-21 12:11:10.442610415+00:00,233.79
2024-10-21 12:11:10.454786222+00:00,233.76
2024-10-21 12:11:10.454836386+00:00,233.77
2024-10-21 12:11:11.346234393+00:00,233.83
2024-10-21 12:11:18.869640062+00:00,233.83
2024-10-21 12:11:18.869653217+00:00,233.78
2024-10-21 12:11:21.873343400+00:00,233.77
2024-10-21 12:11:21.873432987+00:00,233.81
2024-10-21 12:11:21.928253749+00:00,233.86
2024-10-21 12:11:22.072355634+00:00,233.86
2024-10-21 12:11:22.072368471+00:00,233.78
2024-10-21 12:11:22.072864187+00:00,233.81
2024-10-21 12:11:22.937969054+00:00,233.98
2024-10-21 12:11:23.000862969+00:00,233.76
2024-10-21 12:11:25.072916074+00:00,234.06
2024-10-21 12:11:25.072929618+00:00,234.12
2024-10-21 12:11:25.073291984+00:00,233.76
2024-10-21 12:11:25.073388717+00:00,233.81
2024-10-21 12:11:25.073972612+00:00,234.13
2024-10-21 12:11:25.074100004+00:00,234.18
2024-10-21 12:11:25.129294511+00:00,233.86
2024-10-21 12:11:27.120005157+00:00,233.86
2024-10-21 12:11:27.120018111+00:00,233.78
2024-10-21 12:11:27.120506757+00:00,233.81
2024-10-21 12:11:27.120548454+00:00,233.76
2024-10-21 12:11:27.120650159+00:00,234.13
2024-10-21 12:11:27.120720548+00:00,234.18
2024-10-21 12:11:27.177529449+00:00,234.06
2024-10-21 12:11:30.179103980+00:00,233.82
2024-10-21 12:11:34.156391256+00:00,233.82
2024-10-21 12:11:34.156403417+00:00,233.78
2024-10-21 12:11:36.738675617+00:00,233.9
2024-10-21 12:11:37.210931791+00:00,233.82
2024-10-21 12:11:40.138482175+00:00,233.82
2024-10-21 12:11:40.138496802+00:00,233.78
2024-10-21 12:11:43.193475620+00:00,233.82
2024-10-21 12:11:45.774723015+00:00,233.98
2024-10-21 12:11:45.843943302+00:00,233.82
2024-10-21 12:11:45.843955896+00:00,233.78
2024-10-21 12:11:48.580722768+00:00,233.79
2024-10-21 12:11:48.598471411+00:00,233.76
2024-10-21 12:11:48.598514970+00:00,233.77
2024-10-21 12:11:48.899046660+00:00,233.83
2024-10-21 12:11:50.834920978+00:00,233.83
2024-10-21 12:11:50.924089402+00:00,233.83
2024-10-21 12:11:53.326572732+00:00,233.83
2024-10-21 12:11:53.326585955+00:00,233.79
2024-10-21 12:11:56.382477901+00:00,233.83
2024-10-21 12:12:02.086529609+00:00,233.97
2024-10-21 12:12:02.213802116+00:00,233.83
2024-10-21 12:12:02.316648939+00:00,233.82
2024-10-21 12:12:08.967185824+00:00,233.97
2024-10-21 12:12:08.996704242+00:00,233.96
2024-10-21 12:12:08.996733815+00:00,233.82
2024-10-21 12:12:09.099739392+00:00,233.82
2024-10-21 12:12:10.232691130+00:00,233.83
2024-10-21 12:12:22.882127538+00:00,233.83
2024-10-21 12:12:22.882140909+00:00,233.78
2024-10-21 12:12:25.936845190+00:00,233.82
2024-10-21 12:12:28.133772380+00:00,233.83
2024-10-21 12:12:28.677449361+00:00,233.83
2024-10-21 12:12:28.677461375+00:00,233.78
2024-10-21 12:12:31.318823338+00:00,234.06
2024-10-21 12:12:31.397839079+00:00,233.98
2024-10-21 12:12:31.425804077+00:00,234.07
2024-10-21 12:12:31.453857757+00:00,233.79
2024-10-21 12:12:31.678952187+00:00,233.77
2024-10-21 12:12:31.679008317+00:00,233.82
2024-10-21 12:12:31.733377635+00:00,233.87
2024-10-21 12:12:41.238712131+00:00,234.06
2024-10-21 12:12:43.651347870+00:00,233.87
2024-10-21 12:12:43.731132036+00:00,233.78
2024-10-21 12:12:43.731655758+00:00,233.82
2024-10-21 12:12:43.731785539+00:00,233.76
2024-10-21 12:12:46.780372537+00:00,233.82
2024-10-21 12:12:47.484476304+00:00,233.82
2024-10-21 12:12:47.484693420+00:00,233.99
2024-10-21 12:12:47.485023375+00:00,233.99
2024-10-21 12:12:47.604468075+00:00,233.78
2024-10-21 12:12:47.736191420+00:00,234.06
2024-10-21 12:12:48.104146428+00:00,233.9
2024-10-21 12:12:48.104146428+00:00,233.9
2024-10-21 12:12:48.104167967+00:00,233.98
2024-10-21 12:12:48.104178898+00:00,233.78
2024-10-21 12:12:48.104181225+00:00,233.98
2024-10-21 12:12:48.104185923+00:00,233.98
2024-10-21 12:12:48.104190565+00:00,233.95
2024-10-21 12:12:48.104196514+00:00,233.95
2024-10-21 12:12:48.104209602+00:00,233.98
2024-10-21 12:12:48.104217612+00:00,233.98
2024-10-21 12:12:48.176175311+00:00,233.71
2024-10-21 12:12:48.176204532+00:00,233.76
2024-10-21 12:12:48.176852661+00:00,233.71
2024-10-21 12:12:48.179929431+00:00,234.08
2024-10-21 12:12:48.179967058+00:00,234.13
2024-10-21 12:12:48.204254179+00:00,233.95
2024-10-21 12:12:48.204281167+00:00,233.98
2024-10-21 12:12:48.213961498+00:00,233.67
2024-10-21 12:12:48.232970230+00:00,234.06
2024-10-21 12:12:48.232983049+00:00,234.01
2024-10-21 12:12:48.247336117+00:00,233.67
2024-10-21 12:12:48.247348435+00:00,233.62
2024-10-21 12:12:48.306851049+00:00,233.72
2024-10-21 12:12:48.347879918+00:00,234.01
2024-10-21 12:12:48.347893041+00:00,234.06
2024-10-21 12:12:48.363762750+00:00,233.95
2024-10-21 12:12:49.107274312+00:00,233.72
2024-10-21 12:12:49.117556478+00:00,233.72
2024-10-21 12:12:49.170094147+00:00,233.65
2024-10-21 12:12:49.179568062+00:00,233.72
2024-10-21 12:12:50.108656247+00:00,233.72
2024-10-21 12:12:50.108666090+00:00,233.72
2024-10-21 12:12:50.212175433+00:00,233.72
2024-10-21 12:12:50.565304171+00:00,233.65
2024-10-21 12:12:50.565427767+00:00,233.71
2024-10-21 12:12:50.565500981+00:00,234.08
2024-10-21 12:12:50.565554902+00:00,234.13
2024-10-21 12:12:50.573844808+00:00,233.72
2024-10-21 12:12:50.619549454+00:00,233.72
2024-10-21 12:12:50.619562205+00:00,234.05
2024-10-21 12:12:50.622623771+00:00,234.01
2024-10-21 12:12:50.641554545+00:00,233.77
2024-10-21 12:12:50.682363924+00:00,234.01
2024-10-21 12:12:50.682376586+00:00,234.06
2024-10-21 12:12:50.736513051+00:00,233.77
2024-10-21 12:12:50.837707032+00:00,233.77
2024-10-21 12:12:50.886487788+00:00,233.77
2024-10-21 12:12:50.986777714+00:00,233.77
2024-10-21 12:12:51.039337327+00:00,233.77
2024-10-21 12:12:51.147897247+00:00,233.77
2024-10-21 12:12:51.221379329+00:00,233.77
2024-10-21 12:12:51.329937404+00:00,233.77
2024-10-21 12:12:51.374411634+00:00,233.77
2024-10-21 12:12:51.475039269+00:00,233.77
2024-10-21 12:12:51.507076220+00:00,233.77
2024-10-21 12:12:51.709226597+00:00,233.77
2024-10-21 12:12:52.481246232+00:00,233.77
2024-10-21 12:12:52.582845276+00:00,233.77
2024-10-21 12:12:53.922861024+00:00,233.71
2024-10-21 12:12:53.922963386+00:00,233.76
2024-10-21 12:12:59.628865467+00:00,233.78
2024-10-21 12:12:59.643737494+00:00,233.77
2024-10-21 12:12:59.691625988+00:00,233.76
2024-10-21 12:12:59.691649558+00:00,233.77
2024-10-21 12:12:59.691721965+00:00,233.77
2024-10-21 12:13:11.883729412+00:00,234.06
2024-10-21 12:13:11.920609443+00:00,234.06
2024-10-21 12:13:11.948637105+00:00,234.06
2024-10-21 12:13:21.542992246+00:00,234.06
2024-10-21 12:13:21.543002194+00:00,234.06
2024-10-21 12:13:21.543013145+00:00,234.08
2024-10-21 12:13:21.617135979+00:00,233.77
2024-10-21 12:13:21.617220419+00:00,233.72
2024-10-21 12:13:22.557831797+00:00,234.07
2024-10-21 12:13:25.371930587+00:00,233.79
2024-10-21 12:13:25.495542627+00:00,233.72
2024-10-21 12:13:25.495588580+00:00,233.73
2024-10-21 12:13:29.150340169+00:00,234.15
2024-10-21 12:13:29.268636112+00:00,234.13
2024-10-21 12:13:32.213682828+00:00,234.07
2024-10-21 12:13:32.213695191+00:00,234.09
2024-10-21 12:13:32.278804796+00:00,233.8
2024-10-21 12:13:32.362327800+00:00,234.15
2024-10-21 12:13:32.401872088+00:00,233.73
2024-10-21 12:13:32.412631196+00:00,234.11
2024-10-21 12:13:34.144724456+00:00,233.89
2024-10-21 12:13:34.145172866+00:00,233.89
2024-10-21 12:13:34.215278319+00:00,234.11
2024-10-21 12:13:34.277424242+00:00,234.06
2024-10-21 12:13:35.061077358+00:00,233.81
2024-10-21 12:13:35.075174042+00:00,233.81
2024-10-21 12:13:35.075183720+00:00,233.74
2024-10-21 12:13:35.077473825+00:00,234.06
2024-10-21 12:13:35.077485044+00:00,234.08
2024-10-21 12:13:35.086566953+00:00,233.74
2024-10-21 12:13:35.086579076+00:00,233.72
2024-10-21 12:13:35.108095991+00:00,233.94
2024-10-21 12:13:35.108095991+00:00,233.93
2024-10-21 12:13:35.108095991+00:00,233.9
2024-10-21 12:13:35.146372690+00:00,233.72
2024-10-21 12:13:35.146384339+00:00,233.7
2024-10-21 12:13:35.167869345+00:00,233.7
2024-10-21 12:13:35.175791647+00:00,233.64
2024-10-21 12:13:35.333929432+00:00,233.65
2024-10-21 12:13:35.352296693+00:00,233.7
2024-10-21 12:13:35.424351548+00:00,233.72
2024-10-21 12:13:38.131971887+00:00,233.77
2024-10-21 12:13:42.509087486+00:00,233.76
2024-10-21 12:13:42.509120725+00:00,234.13
2024-10-21 12:13:45.327353906+00:00,234.07
2024-10-21 12:13:45.348280342+00:00,234.13
2024-10-21 12:13:45.348322946+00:00,234.12
2024-10-21 12:13:45.469056600+00:00,233.98
2024-10-21 12:13:45.811467280+00:00,233.98
2024-10-21 12:13:45.811467280+00:00,234.0
2024-10-21 12:13:45.811467280+00:00,234.0
2024-10-21 12:13:45.811467280+00:00,234.0
2024-10-21 12:13:45.811476289+00:00,234.07
2024-10-21 12:13:45.811491355+00:00,233.9
2024-10-21 12:13:45.811500957+00:00,233.92
2024-10-21 12:13:45.811510984+00:00,234.0
2024-10-21 12:13:45.811510984+00:00,234.0
2024-10-21 12:13:45.811510984+00:00,234.0
2024-10-21 12:13:45.811510984+00:00,234.0
2024-10-21 12:13:45.811510984+00:00,234.0
2024-10-21 12:13:45.811510984+00:00,234.0
2024-10-21 12:13:45.811510984+00:00,234.0
2024-10-21 12:13:45.811530148+00:00,233.9
2024-10-21 12:13:45.811542984+00:00,233.96
2024-10-21 12:13:45.811544514+00:00,233.96
2024-10-21 12:13:45.811549682+00:00,233.94
2024-10-21 12:13:45.811550754+00:00,233.96
2024-10-21 12:13:45.811554820+00:00,233.96
2024-10-21 12:13:45.811565809+00:00,233.96
2024-10-21 12:13:45.811576962+00:00,233.96
2024-10-21 12:13:45.811587865+00:00,233.96
2024-10-21 12:13:45.811599315+00:00,233.94
2024-10-21 12:13:45.811625820+00:00,233.96
2024-10-21 12:13:45.811631245+00:00,234.0
2024-10-21 12:13:45.811639570+00:00,233.94
2024-10-21 12:13:45.811642361+00:00,233.96
2024-10-21 12:13:45.811656818+00:00,233.96
2024-10-21 12:13:45.811672313+00:00,233.96
2024-10-21 12:13:45.811687403+00:00,233.96
2024-10-21 12:13:45.811702067+00:00,233.94
2024-10-21 12:13:45.812035805+00:00,233.9
2024-10-21 12:13:45.812481448+00:00,233.9
2024-10-21 12:13:45.813014463+00:00,234.08
2024-10-21 12:13:45.813822327+00:00,233.92
2024-10-21 12:13:45.885550872+00:00,234.12
2024-10-21 12:13:45.885603142+00:00,234.18
2024-10-21 12:13:45.911619430+00:00,233.96
2024-10-21 12:13:45.911645974+00:00,233.93
2024-10-21 12:13:45.935267342+00:00,233.78
2024-10-21 12:13:45.969596688+00:00,234.12
2024-10-21 12:13:45.972210032+00:00,234.12
2024-10-21 12:13:45.973580511+00:00,234.19
2024-10-21 12:13:46.001375930+00:00,234.19
2024-10-21 12:13:46.030378750+00:00,234.19
2024-10-21 12:13:46.030391116+00:00,234.12
2024-10-21 12:13:46.063235483+00:00,233.96
2024-10-21 12:13:46.072722298+00:00,234.12
2024-10-21 12:13:46.072745549+00:00,234.13
2024-10-21 12:13:46.073052339+00:00,233.76
2024-10-21 12:13:46.073137112+00:00,233.81
2024-10-21 12:13:46.123324204+00:00,233.83
2024-10-21 12:13:46.134353286+00:00,233.83
2024-10-21 12:13:46.134366429+00:00,233.78
2024-10-21 12:13:46.134809159+00:00,233.81
2024-10-21 12:13:47.415362307+00:00,233.76
2024-10-21 12:13:48.136368928+00:00,234.13
2024-10-21 12:13:48.136382005+00:00,234.16
2024-10-21 12:13:54.483288659+00:00,234.16
2024-10-21 12:13:54.519759447+00:00,234.16
2024-10-21 12:13:54.519772638+00:00,234.15
2024-10-21 12:13:55.034111535+00:00,234.18
2024-10-21 12:13:55.034202690+00:00,234.17
2024-10-21 12:13:56.094538941+00:00,233.78
2024-10-21 12:13:56.094551306+00:00,233.76
2024-10-21 12:13:56.154206963+00:00,234.15
2024-10-21 12:13:56.211718188+00:00,234.15
2024-10-21 12:13:56.211731379+00:00,234.14
2024-10-21 12:14:01.070964390+00:00,234.17
2024-10-21 12:14:01.071015450+00:00,234.16
2024-10-21 12:14:01.088137086+00:00,233.76
2024-10-21 12:14:06.103454338+00:00,233.97
2024-10-21 12:14:07.746740079+00:00,233.76
2024-10-21 12:14:07.746754069+00:00,233.73
2024-10-21 12:14:10.801342166+00:00,233.8
2024-10-21 12:14:17.947438449+00:00,233.81
2024-10-21 12:14:17.957382887+00:00,233.81
2024-10-21 12:14:17.957395933+00:00,233.74
2024-10-21 12:14:17.957453277+00:00,234.14
2024-10-21 12:14:17.957465815+00:00,234.15
2024-10-21 12:14:18.056884935+00:00,233.75
2024-10-21 12:14:21.022254267+00:00,233.77
2024-10-21 12:14:21.336689135+00:00,234.15
2024-10-21 12:14:21.336700928+00:00,234.17
2024-10-21 12:14:21.392627701+00:00,233.78
2024-10-21 12:14:21.426981432+00:00,234.16
2024-10-21 12:14:21.740586460+00:00,233.76
2024-10-21 12:14:21.740617322+00:00,234.18
2024-10-21 12:14:28.747219089+00:00,233.79
2024-10-21 12:14:37.348164372+00:00,233.79
2024-10-21 12:14:37.348177626+00:00,233.77
2024-10-21 12:14:37.485431160+00:00,233.78
2024-10-21 12:14:41.549166803+00:00,233.76
2024-10-21 12:14:41.549212050+00:00,233.81
2024-10-21 12:14:41.599590898+00:00,233.87
2024-10-21 12:14:43.205958056+00:00,234.16
2024-10-21 12:14:49.824694031+00:00,234.16
2024-10-21 12:14:52.413893215+00:00,233.87
2024-10-21 12:14:52.413904869+00:00,233.85
2024-10-21 12:14:52.473339217+00:00,234.16
2024-10-21 12:14:52.473352225+00:00,234.15
2024-10-21 12:14:52.474399706+00:00,234.18
2024-10-21 12:14:52.474453011+00:00,234.17
2024-10-21 12:14:53.024665699+00:00,234.15
2024-10-21 12:14:59.069065580+00:00,233.86
2024-10-21 12:15:05.174000161+00:00,234.15
2024-10-21 12:15:05.174010189+00:00,234.15
2024-10-21 12:15:05.174024191+00:00,234.16
2024-10-21 12:15:08.174665588+00:00,234.16
2024-10-21 12:15:12.192615974+00:00,234.07
2024-10-21 12:15:12.193015032+00:00,234.07
2024-10-21 12:15:12.197769369+00:00,234.07
2024-10-21 12:15:12.197802997+00:00,233.86
2024-10-21 12:15:12.201874823+00:00,234.07
2024-10-21 12:15:12.264450843+00:00,233.75
2024-10-21 12:15:12.264477828+00:00,233.81
2024-10-21 12:15:12.268335051+00:00,233.63
2024-10-21 12:15:12.268635983+00:00,233.75
2024-10-21 12:15:12.270227323+00:00,234.17
2024-10-21 12:15:12.270326143+00:00,234.12
2024-10-21 12:15:12.270365637+00:00,234.15
2024-10-21 12:15:12.318866641+00:00,233.64
2024-10-21 12:15:12.318878820+00:00,234.16
2024-10-21 12:15:12.318890689+00:00,234.15
2024-10-21 12:15:12.327814809+00:00,234.05
2024-10-21 12:15:12.391011950+00:00,234.12
2024-10-21 12:15:12.404688523+00:00,233.65
2024-10-21 12:15:12.446815675+00:00,233.69
2024-10-21 12:15:12.518757844+00:00,233.69
2024-10-21 12:15:12.518889885+00:00,234.05
2024-10-21 12:15:12.518901713+00:00,234.1
2024-10-21 12:15:12.521642022+00:00,234.1
2024-10-21 12:15:12.529592990+00:00,233.69
2024-10-21 12:15:12.529605412+00:00,233.7
2024-10-21 12:15:12.575103526+00:00,233.87
2024-10-21 12:15:12.619373396+00:00,234.1
2024-10-21 12:15:12.619385902+00:00,234.15
2024-10-21 12:15:12.655937741+00:00,234.15
2024-10-21 12:15:12.669684284+00:00,233.9
2024-10-21 12:15:13.051576352+00:00,234.22
2024-10-21 12:15:13.051605161+00:00,233.85
2024-10-21 12:15:13.945967888+00:00,234.15
2024-10-21 12:15:13.946489728+00:00,234.22
2024-10-21 12:15:13.946532120+00:00,234.17
2024-10-21 12:15:14.001009338+00:00,234.15
2024-10-21 12:15:14.001022189+00:00,234.1
2024-10-21 12:15:14.207183672+00:00,233.9
2024-10-21 12:15:14.207479344+00:00,233.9
2024-10-21 12:15:14.278377067+00:00,234.1
2024-10-21 12:15:14.278559734+00:00,234.1
2024-10-21 12:15:14.278572418+00:00,234.16
2024-10-21 12:15:14.278970387+00:00,234.17
2024-10-21 12:15:14.280591359+00:00,234.16
2024-10-21 12:15:15.248901194+00:00,234.16
2024-10-21 12:15:15.248912868+00:00,234.15
2024-10-21 12:15:17.923034484+00:00,234.22
2024-10-21 12:15:24.014190176+00:00,233.9
2024-10-21 12:15:24.014202142+00:00,233.87
2024-10-21 12:15:24.014850794+00:00,233.85
2024-10-21 12:15:24.014897264+00:00,233.79
2024-10-21 12:15:24.015005588+00:00,234.22
2024-10-21 12:15:24.015059897+00:00,234.17
2024-10-21 12:15:24.066509814+00:00,234.1
2024-10-21 12:15:27.519238798+00:00,233.87
2024-10-21 12:15:27.519251700+00:00,233.84
2024-10-21 12:15:29.175215826+00:00,233.97
2024-10-21 12:15:29.175215826+00:00,233.95
2024-10-21 12:15:29.175239385+00:00,234.07
2024-10-21 12:15:29.175244705+00:00,234.04
2024-10-21 12:15:29.175252395+00:00,234.07
2024-10-21 12:15:29.175261243+00:00,233.95
2024-10-21 12:15:29.175261243+00:00,233.95
2024-10-21 12:15:29.175265540+00:00,234.04
2024-10-21 12:15:29.175269965+00:00,233.95
2024-10-21 12:15:29.175269965+00:00,233.95
2024-10-21 12:15:29.175287761+00:00,234.07
2024-10-21 12:15:29.175293157+00:00,234.04
2024-10-21 12:15:29.175298862+00:00,234.07
2024-10-21 12:15:29.175307953+00:00,234.08
2024-10-21 12:15:29.175318339+00:00,234.1
2024-10-21 12:15:29.175376083+00:00,233.89
2024-10-21 12:15:29.175388906+00:00,233.86
2024-10-21 12:15:29.246390784+00:00,233.84
2024-10-21 12:15:29.246423576+00:00,233.76
2024-10-21 12:15:29.246816914+00:00,233.79
2024-10-21 12:15:29.246910849+00:00,233.74
2024-10-21 12:15:29.283764753+00:00,234.08
2024-10-21 12:15:29.283775550+00:00,233.86
2024-10-21 12:15:29.283823523+00:00,234.1
2024-10-21 12:15:29.425332139+00:00,234.04
2024-10-21 12:15:29.425342648+00:00,233.89
2024-10-21 12:15:29.496494580+00:00,233.76
2024-10-21 12:15:38.712816410+00:00,234.1
2024-10-21 12:15:38.816614723+00:00,234.1
2024-10-21 12:15:39.207080252+00:00,234.0
2024-10-21 12:15:39.207103673+00:00,233.76
2024-10-21 12:15:39.207167970+00:00,234.1
2024-10-21 12:15:39.207241805+00:00,234.1
2024-10-21 12:15:39.207535631+00:00,234.0
2024-10-21 12:15:39.274707573+00:00,233.74
2024-10-21 12:15:39.274794258+00:00,233.69
2024-10-21 12:15:39.314122970+00:00,233.76
2024-10-21 12:15:39.314137186+00:00,234.1
2024-10-21 12:15:40.360537773+00:00,234.1
2024-10-21 12:15:40.360548894+00:00,234.15
2024-10-21 12:15:40.361097351+00:00,234.17
2024-10-21 12:15:40.361146693+00:00,234.22
2024-10-21 12:15:43.400846263+00:00,233.76
2024-10-21 12:15:43.400859035+00:00,233.74
2024-10-21 12:15:43.425405296+00:00,234.22
2024-10-21 12:15:43.425456541+00:00,234.21
2024-10-21 12:15:43.454335483+00:00,234.14
2024-10-21 12:15:43.462325554+00:00,234.13
2024-10-21 12:15:43.490467184+00:00,233.66
2024-10-21 12:15:43.546099003+00:00,233.69
2024-10-21 12:15:43.594813115+00:00,234.12
2024-10-21 12:15:43.981284269+00:00,234.19
2024-10-21 12:15:43.981579878+00:00,234.21
2024-10-21 12:15:46.504444030+00:00,233.74
2024-10-21 12:15:46.504456348+00:00,233.73
2024-10-21 12:15:46.504469490+00:00,234.12
2024-10-21 12:15:46.593690522+00:00,234.18
2024-10-21 12:15:46.594059334+00:00,234.19
2024-10-21 12:15:50.469736889+00:00,234.12
2024-10-21 12:15:55.593458354+00:00,233.66
2024-10-21 12:15:55.593967834+00:00,233.71
2024-10-21 12:15:55.643523614+00:00,233.77
2024-10-21 12:16:00.253343668+00:00,234.11
2024-10-21 12:16:02.523121028+00:00,233.77
2024-10-21 12:16:02.523132984+00:00,233.76
2024-10-21 12:16:02.592915859+00:00,234.17
2024-10-21 12:16:02.697358278+00:00,234.18
2024-10-21 12:16:04.305690771+00:00,233.77
2024-10-21 12:16:08.452195034+00:00,233.77
2024-10-21 12:16:08.452206841+00:00,233.76
2024-10-21 12:16:09.449805017+00:00,233.71
2024-10-21 12:16:09.449860480+00:00,233.69
2024-10-21 12:16:09.753811454+00:00,233.76
2024-10-21 12:16:09.753823460+00:00,233.74
2024-10-21 12:16:09.794081348+00:00,234.1
2024-10-21 12:16:09.813020869+00:00,233.75
2024-10-21 12:16:10.366504475+00:00,234.09
2024-10-21 12:16:10.387079865+00:00,234.17
2024-10-21 12:16:10.387136109+00:00,234.16
2024-10-21 12:16:12.011021598+00:00,234.09
2024-10-21 12:16:12.011034600+00:00,234.11
2024-10-21 12:16:12.100581387+00:00,234.1
2024-10-21 12:16:13.573710917+00:00,234.09
2024-10-21 12:16:14.439151195+00:00,234.09
2024-10-21 12:16:14.439163159+00:00,234.1
2024-10-21 12:16:14.647213365+00:00,234.09
2024-10-21 12:16:20.281774908+00:00,233.75
2024-10-21 12:16:20.281786576+00:00,233.73
2024-10-21 12:16:20.339168043+00:00,233.74
2024-10-21 12:16:20.352089791+00:00,233.74
2024-10-21 12:16:20.353055730+00:00,233.74
2024-10-21 12:16:20.448469192+00:00,234.08
2024-10-21 12:16:34.456311187+00:00,234.16
2024-10-21 12:16:34.456367935+00:00,234.15
2024-10-21 12:16:35.928124957+00:00,233.69
2024-10-21 12:16:35.928176126+00:00,233.67
2024-10-21 12:16:36.290091431+00:00,234.1
2024-10-21 12:16:37.672726079+00:00,233.67
2024-10-21 12:16:37.672903531+00:00,233.68
2024-10-21 12:16:41.310907658+00:00,233.74
2024-10-21 12:16:41.310921026+00:00,233.69
2024-10-21 12:16:42.498007357+00:00,234.25
2024-10-21 12:16:44.366509790+00:00,233.74
2024-10-21 12:16:44.533794596+00:00,233.9
2024-10-21 12:16:44.802532155+00:00,234.15
2024-10-21 12:16:44.802578420+00:00,234.11
2024-10-21 12:16:47.612239006+00:00,234.08
2024-10-21 12:16:47.666876898+00:00,234.08
2024-10-21 12:16:47.666890051+00:00,234.04
2024-10-21 12:16:47.926797838+00:00,233.74
2024-10-21 12:16:47.926810269+00:00,233.68
2024-10-21 12:16:48.065603630+00:00,234.11
2024-10-21 12:16:48.065661214+00:00,234.06
2024-10-21 12:16:48.122967378+00:00,234.01
2024-10-21 12:16:48.228366485+00:00,234.01
2024-10-21 12:16:48.283159712+00:00,234.01
2024-10-21 12:16:48.283173265+00:00,233.98
2024-10-21 12:16:49.563776410+00:00,233.9
2024-10-21 12:16:49.564755651+00:00,233.68
2024-10-21 12:16:49.635124163+00:00,233.98
2024-10-21 12:16:49.635136826+00:00,234.04
2024-10-21 12:16:49.635541646+00:00,234.06
2024-10-21 12:16:49.635636984+00:00,234.11
2024-10-21 12:16:49.669495875+00:00,233.68
2024-10-21 12:16:49.706243840+00:00,234.04
2024-10-21 12:16:49.706441749+00:00,234.04
2024-10-21 12:16:49.706453582+00:00,234.09
2024-10-21 12:16:49.707051448+00:00,234.11
2024-10-21 12:16:49.709446277+00:00,234.09
2024-10-21 12:16:50.277262708+00:00,233.68
2024-10-21 12:16:50.277350058+00:00,234.17
2024-10-21 12:16:50.277381197+00:00,233.69
2024-10-21 12:16:50.981459165+00:00,233.7
2024-10-21 12:16:51.768772781+00:00,233.85
2024-10-21 12:16:54.799759269+00:00,233.86
2024-10-21 12:16:54.862528040+00:00,234.17
2024-10-21 12:16:54.862652964+00:00,234.16
2024-10-21 12:17:02.456505763+00:00,234.09
