ts_event,best_level_ofi
2024-10-21 11:58:18.578706483,998.0
2024-10-21 11:58:18.578717695,-998.0
2024-10-21 11:58:18.649580622,998.0
2024-10-21 11:58:18.666193529,-65.0
2024-10-21 11:58:18.721960191,-868.0
2024-10-21 11:58:18.722551669,0.0
2024-10-21 11:58:18.722579315,868.0
2024-10-21 11:58:18.733836431,0.0
2024-10-21 11:58:18.771745684,-868.0
2024-10-21 11:58:19.574896952,868.0
2024-10-21 11:58:19.574907103,-868.0
2024-10-21 11:58:19.604471701,0.0
2024-10-21 11:58:19.632503658,0.0
2024-10-21 11:58:21.722356897,0.0
2024-10-21 11:58:21.794663862,0.0
2024-10-21 11:58:32.993346096,0.0
2024-10-21 11:58:37.947553299,868.0
2024-10-21 11:58:37.947562931,0.0
2024-10-21 11:58:37.947573917,-868.0
2024-10-21 11:58:40.491423845,868.0
2024-10-21 11:58:40.491466764,-868.0
2024-10-21 11:58:50.556727313,0.0
2024-10-21 11:58:53.131341094,0.0
2024-10-21 11:58:53.954307531,828.0
2024-10-21 11:58:53.954317948,-690.0
2024-10-21 11:58:53.954501480,-101.0
2024-10-21 11:58:53.954502815,0.0
2024-10-21 11:58:53.954507571,0.0
2024-10-21 11:58:53.954515456,0.0
2024-10-21 11:58:53.954518683,0.0
2024-10-21 11:58:53.954521070,40.0
2024-10-21 11:58:53.954534910,122.0
2024-10-21 11:58:53.954535707,-122.0
2024-10-21 11:58:53.954546864,122.0
2024-10-21 11:58:53.954549208,100.0
2024-10-21 11:58:53.954564591,0.0
2024-10-21 11:58:53.954570870,0.0
2024-10-21 11:58:53.954666995,0.0
2024-10-21 11:58:53.954950395,0.0
2024-10-21 11:58:54.013566047,-322.0
2024-10-21 11:58:54.013589130,322.0
2024-10-21 11:58:54.021444014,-322.0
2024-10-21 11:58:54.043347922,0.0
2024-10-21 11:58:54.063766628,322.0
2024-10-21 11:58:54.213766156,1.0
2024-10-21 11:58:58.704657287,-400.0
2024-10-21 11:58:58.704745556,400.0
2024-10-21 11:58:58.758409305,0.0
2024-10-21 11:58:58.758422757,-400.0
2024-10-21 11:58:58.912375357,100.0
2024-10-21 11:58:58.912551174,-192.0
2024-10-21 11:58:58.912577219,84.0
2024-10-21 11:58:58.912588388,0.0
2024-10-21 11:58:58.912594900,0.0
2024-10-21 11:58:58.912609151,0.0
2024-10-21 11:58:58.912613899,-184.0
2024-10-21 11:58:58.912617614,0.0
2024-10-21 11:58:58.912620981,38.0
2024-10-21 11:58:58.912628049,0.0
2024-10-21 11:58:58.912639087,0.0
2024-10-21 11:58:58.912642543,0.0
2024-10-21 11:58:58.912684059,0.0
2024-10-21 11:58:58.912954809,0.0
2024-10-21 11:58:58.926466671,60.0
2024-10-21 11:58:58.945466491,0.0
2024-10-21 11:58:58.980196081,-60.0
2024-10-21 11:58:58.980205607,0.0
2024-10-21 11:58:58.983388525,0.0
2024-10-21 11:58:58.983400771,60.0
2024-10-21 11:58:59.013763041,-60.0
2024-10-21 11:58:59.013823110,60.0
2024-10-21 11:58:59.163763153,17.0
2024-10-21 11:59:00.168228588,0.0
2024-10-21 11:59:00.168269867,-14.0
2024-10-21 11:59:00.853830846,0.0
2024-10-21 11:59:01.071525039,14.0
2024-10-21 11:59:01.071537379,-14.0
2024-10-21 11:59:01.127333717,0.0
2024-10-21 11:59:01.141872098,14.0
2024-10-21 11:59:01.141884696,-14.0
2024-10-21 11:59:01.197001468,0.0
2024-10-21 11:59:01.197013688,0.0
2024-10-21 11:59:01.308608556,0.0
2024-10-21 11:59:01.341702894,14.0
2024-10-21 11:59:01.341757997,-14.0
2024-10-21 11:59:01.498729008,0.0
2024-10-21 11:59:01.983695936,0.0
2024-10-21 11:59:02.037392833,14.0
2024-10-21 11:59:02.037405330,-14.0
2024-10-21 11:59:02.587275146,0.0
2024-10-21 11:59:05.075636621,14.0
2024-10-21 11:59:05.075648273,-14.0
2024-10-21 11:59:05.129969945,0.0
2024-10-21 11:59:05.149534519,14.0
2024-10-21 11:59:05.149624943,-14.0
2024-10-21 11:59:22.128191719,14.0
2024-10-21 11:59:22.128203635,-14.0
2024-10-21 11:59:22.227115805,0.0
2024-10-21 11:59:22.702793943,14.0
2024-10-21 11:59:22.702805375,-14.0
2024-10-21 11:59:22.748399070,0.0
2024-10-21 11:59:24.992210687,0.0
2024-10-21 11:59:29.283276904,14.0
2024-10-21 11:59:29.283287223,0.0
2024-10-21 11:59:29.283298495,-14.0
2024-10-21 11:59:29.341806485,0.0
2024-10-21 11:59:29.368105783,0.0
2024-10-21 11:59:29.441553398,0.0
2024-10-21 11:59:29.441648558,14.0
2024-10-21 11:59:29.504292026,-14.0
2024-10-21 11:59:29.550327634,14.0
2024-10-21 11:59:29.550340581,-14.0
2024-10-21 11:59:30.102712999,148.0
2024-10-21 11:59:30.102735583,-200.0
2024-10-21 11:59:30.102746947,100.0
2024-10-21 11:59:30.102753002,23.0
2024-10-21 11:59:30.102766235,0.0
2024-10-21 11:59:30.102781049,254.0
2024-10-21 11:59:30.102784354,0.0
2024-10-21 11:59:30.166940785,0.0
2024-10-21 11:59:30.203764599,0.0
2024-10-21 11:59:30.353763576,1.0
2024-10-21 11:59:33.214948750,-298.0
2024-10-21 11:59:33.268596579,298.0
2024-10-21 11:59:40.586082406,-299.0
2024-10-21 11:59:40.711462280,301.0
2024-10-21 11:59:44.915756078,-298.0
2024-10-21 11:59:56.140334654,298.0
2024-10-21 11:59:56.140348516,-298.0
2024-10-21 11:59:56.303825659,298.0
2024-10-21 11:59:56.303838548,-298.0
2024-10-21 11:59:56.366678187,0.0
2024-10-21 11:59:56.374323675,298.0
2024-10-21 11:59:56.374379339,-298.0
2024-10-21 11:59:57.076259289,298.0
2024-10-21 11:59:57.076314960,-298.0
2024-10-21 11:59:57.121796841,0.0
2024-10-21 11:59:58.069271668,298.0
2024-10-21 11:59:58.069284093,-298.0
2024-10-21 12:00:01.682008523,298.0
2024-10-21 12:00:01.682052966,-298.0
2024-10-21 12:00:01.884638806,0.0
2024-10-21 12:00:02.064285089,298.0
2024-10-21 12:00:02.160356498,0.0
2024-10-21 12:00:02.160444679,-298.0
2024-10-21 12:00:02.178747608,0.0
2024-10-21 12:00:02.219875510,0.0
2024-10-21 12:00:02.605471012,0.0
2024-10-21 12:00:02.834037742,0.0
2024-10-21 12:00:03.047639596,298.0
2024-10-21 12:00:03.047650452,0.0
2024-10-21 12:00:03.057465668,-298.0
2024-10-21 12:00:03.060752951,298.0
2024-10-21 12:00:03.162897564,-298.0
2024-10-21 12:00:03.902053598,0.0
2024-10-21 12:00:04.046818528,298.0
2024-10-21 12:00:04.147280360,-298.0
2024-10-21 12:00:06.012108650,298.0
2024-10-21 12:00:06.012122140,-298.0
2024-10-21 12:00:06.101295300,298.0
2024-10-21 12:00:06.101307454,-298.0
2024-10-21 12:00:07.067376608,310.0
2024-10-21 12:00:07.067419673,39.0
2024-10-21 12:00:07.067421371,18.0
2024-10-21 12:00:07.067467022,-18.0
2024-10-21 12:00:07.086677914,0.0
2024-10-21 12:00:07.088999005,18.0
2024-10-21 12:00:07.089009480,0.0
2024-10-21 12:00:07.149589050,0.0
2024-10-21 12:00:07.149680427,-18.0
2024-10-21 12:00:07.173766393,18.0
2024-10-21 12:00:07.190951663,-18.0
2024-10-21 12:00:07.323764357,130.0
2024-10-21 12:00:07.337509459,-280.0
2024-10-21 12:00:07.338114020,280.0
2024-10-21 12:00:07.956169614,-280.0
2024-10-21 12:00:07.965852395,280.0
2024-10-21 12:00:07.965864571,-280.0
2024-10-21 12:00:08.010134216,280.0
2024-10-21 12:00:08.010145977,-280.0
2024-10-21 12:00:08.944714285,280.0
2024-10-21 12:00:08.944755705,-280.0
2024-10-21 12:00:11.760000282,0.0
2024-10-21 12:00:14.055732875,280.0
2024-10-21 12:00:14.158979266,-280.0
2024-10-21 12:00:15.819869942,280.0
2024-10-21 12:00:15.819882720,-280.0
2024-10-21 12:00:15.838554673,0.0
2024-10-21 12:00:15.866578232,280.0
2024-10-21 12:00:15.866633819,-280.0
2024-10-21 12:00:15.951171652,280.0
2024-10-21 12:00:15.951251227,-280.0
2024-10-21 12:00:16.054719712,280.0
2024-10-21 12:00:16.157998016,-280.0
2024-10-21 12:00:16.338916301,0.0
2024-10-21 12:00:16.393554950,280.0
2024-10-21 12:00:16.393566799,-280.0
2024-10-21 12:00:30.257881806,0.0
2024-10-21 12:00:31.949871042,280.0
2024-10-21 12:00:31.949883226,-280.0
2024-10-21 12:00:34.385769828,0.0
2024-10-21 12:00:34.427987983,280.0
2024-10-21 12:00:34.428063663,-280.0
2024-10-21 12:00:35.519789038,280.0
2024-10-21 12:00:35.519800735,-280.0
2024-10-21 12:00:40.233143021,0.0
2024-10-21 12:00:40.246039339,280.0
2024-10-21 12:00:40.246051577,-280.0
2024-10-21 12:00:40.301104866,0.0
2024-10-21 12:00:40.317525489,280.0
2024-10-21 12:00:40.317579213,-280.0
2024-10-21 12:00:40.436754233,280.0
2024-10-21 12:00:40.436793684,-280.0
2024-10-21 12:00:51.186556234,500.0
2024-10-21 12:00:51.249667336,1.0
2024-10-21 12:00:51.987589245,0.0
2024-10-21 12:00:51.987648731,-998.0
2024-10-21 12:00:51.988166858,0.0
2024-10-21 12:00:51.988248573,998.0
2024-10-21 12:00:52.042752970,-998.0
2024-10-21 12:00:52.042765437,998.0
2024-10-21 12:00:53.989325211,-998.0
2024-10-21 12:00:53.989336874,998.0
2024-10-21 12:00:53.998541135,-998.0
2024-10-21 12:00:53.998594585,998.0
2024-10-21 12:00:57.883000000,-998.0
2024-10-21 12:00:57.883056751,998.0
2024-10-21 12:00:58.996621223,-998.0
2024-10-21 12:00:58.996633732,998.0
2024-10-21 12:01:00.317542037,-998.0
2024-10-21 12:01:01.594618675,998.0
2024-10-21 12:01:02.481414409,-998.0
2024-10-21 12:01:02.481427194,998.0
2024-10-21 12:01:02.481437815,-998.0
2024-10-21 12:01:02.481449719,998.0
2024-10-21 12:01:02.537411197,0.0
2024-10-21 12:01:02.855205010,0.0
2024-10-21 12:01:04.580232646,-998.0
2024-10-21 12:01:04.580244325,998.0
2024-10-21 12:01:04.634702173,0.0
2024-10-21 12:01:04.658981181,-998.0
2024-10-21 12:01:04.659042935,998.0
2024-10-21 12:01:04.741629959,-998.0
2024-10-21 12:01:04.741641481,998.0
2024-10-21 12:01:04.804426665,0.0
2024-10-21 12:01:04.818909404,-998.0
2024-10-21 12:01:04.818994775,998.0
2024-10-21 12:01:04.857007035,0.0
2024-10-21 12:01:05.922932529,-998.0
2024-10-21 12:01:05.922966254,0.0
2024-10-21 12:01:05.923028260,998.0
2024-10-21 12:01:05.923061114,0.0
2024-10-21 12:01:06.781424093,-998.0
2024-10-21 12:01:06.781437182,998.0
2024-10-21 12:01:07.185212354,-998.0
2024-10-21 12:01:07.185224829,998.0
2024-10-21 12:01:07.565767784,0.0
2024-10-21 12:01:07.595799579,-998.0
2024-10-21 12:01:07.595852119,998.0
2024-10-21 12:01:09.437841151,1.0
2024-10-21 12:01:11.781701764,0.0
2024-10-21 12:01:11.781713240,0.0
2024-10-21 12:01:13.838979517,0.0
2024-10-21 12:01:13.839070933,0.0
2024-10-21 12:01:33.939295458,0.0
2024-10-21 12:01:35.962900590,0.0
2024-10-21 12:01:35.963468384,0.0
2024-10-21 12:01:35.963501831,0.0
2024-10-21 12:01:36.017994443,0.0
2024-10-21 12:01:36.018008103,-200.0
2024-10-21 12:01:37.328372588,0.0
2024-10-21 12:01:37.328448858,200.0
2024-10-21 12:01:37.328482738,398.0
2024-10-21 12:01:37.359224760,0.0
2024-10-21 12:01:37.359337685,-398.0
2024-10-21 12:01:37.396952090,0.0
2024-10-21 12:01:37.923006207,398.0
2024-10-21 12:01:37.923035401,0.0
2024-10-21 12:01:37.923099010,-398.0
2024-10-21 12:01:37.923141688,0.0
2024-10-21 12:01:42.535186906,-1.0
2024-10-21 12:01:42.535199542,0.0
2024-10-21 12:01:42.538298989,0.0
2024-10-21 12:01:42.538396440,0.0
2024-10-21 12:01:44.767942496,0.0
2024-10-21 12:01:44.773272494,0.0
2024-10-21 12:01:44.773315201,0.0
2024-10-21 12:01:46.087712989,100.0
2024-10-21 12:01:46.088087887,3.0
2024-10-21 12:01:48.662449384,0.0
2024-10-21 12:01:48.662461832,0.0
2024-10-21 12:01:48.663006081,0.0
2024-10-21 12:01:48.663060459,0.0
2024-10-21 12:01:50.803408210,0.0
2024-10-21 12:01:50.803449763,0.0
2024-10-21 12:01:59.276468415,502.0
2024-10-21 12:01:59.277562747,-1.0
2024-10-21 12:02:01.448038651,198.0
2024-10-21 12:02:05.406537956,150.0
2024-10-21 12:02:05.406550192,-298.0
2024-10-21 12:02:05.521390954,-200.0
2024-10-21 12:02:07.782798949,200.0
2024-10-21 12:02:17.703470063,148.0
2024-10-21 12:02:17.703482613,-298.0
2024-10-21 12:02:17.758071973,0.0
2024-10-21 12:02:17.837786779,0.0
2024-10-21 12:02:18.878119302,298.0
2024-10-21 12:02:18.878154633,-298.0
2024-10-21 12:02:18.939543004,298.0
2024-10-21 12:02:30.307162147,-298.0
2024-10-21 12:02:44.176288366,100.0
2024-10-21 12:02:44.176621537,198.0
2024-10-21 12:02:48.812722097,500.0
2024-10-21 12:02:48.883865862,0.0
2024-10-21 12:02:48.883880917,700.0
2024-10-21 12:02:49.759332649,0.0
2024-10-21 12:02:54.518612296,-700.0
2024-10-21 12:02:54.518624596,300.0
2024-10-21 12:02:54.523940080,0.0
2024-10-21 12:02:54.524017462,100.0
2024-10-21 12:02:56.706628033,0.0
2024-10-21 12:02:56.706639645,-100.0
2024-10-21 12:02:56.761416724,200.0
2024-10-21 12:02:56.763029737,0.0
2024-10-21 12:02:56.828592562,0.0
2024-10-21 12:02:56.828630121,-600.0
2024-10-21 12:02:58.875085988,0.0
2024-10-21 12:02:58.875097976,600.0
2024-10-21 12:02:59.629692844,-600.0
2024-10-21 12:02:59.629704420,600.0
2024-10-21 12:03:04.465116162,0.0
2024-10-21 12:03:23.013257512,-600.0
2024-10-21 12:03:23.013270046,600.0
2024-10-21 12:03:36.462240600,200.0
2024-10-21 12:03:36.477257436,0.0
2024-10-21 12:03:36.477483536,-600.0
2024-10-21 12:03:36.477526397,0.0
2024-10-21 12:03:36.477570977,600.0
2024-10-21 12:03:37.922916443,-600.0
2024-10-21 12:03:37.922990125,600.0
2024-10-21 12:03:38.391113474,1.0
2024-10-21 12:03:38.520085682,0.0
2024-10-21 12:03:38.520115737,398.0
2024-10-21 12:03:55.424131689,0.0
2024-10-21 12:03:55.424188038,-398.0
2024-10-21 12:03:55.618218602,148.0
2024-10-21 12:03:55.618231402,-498.0
2024-10-21 12:03:55.674377683,0.0
2024-10-21 12:03:55.688445687,698.0
2024-10-21 12:03:55.688489469,-698.0
2024-10-21 12:03:55.728447009,200.0
2024-10-21 12:03:56.332225034,398.0
2024-10-21 12:03:56.332253646,0.0
2024-10-21 12:03:56.332311467,-398.0
2024-10-21 12:03:56.332342495,0.0
2024-10-21 12:03:56.388992803,0.0
2024-10-21 12:03:56.896105724,398.0
2024-10-21 12:03:56.896208906,-398.0
2024-10-21 12:04:00.333416396,0.0
2024-10-21 12:04:00.453606564,0.0
2024-10-21 12:04:00.453632315,398.0
2024-10-21 12:04:01.301464181,-398.0
2024-10-21 12:04:01.372206492,398.0
2024-10-21 12:04:01.372219216,-398.0
2024-10-21 12:04:01.372796891,398.0
2024-10-21 12:04:01.644457609,-398.0
2024-10-21 12:04:05.632550110,0.0
2024-10-21 12:04:12.155049282,148.0
2024-10-21 12:04:12.260774944,-298.0
2024-10-21 12:04:16.430845992,0.0
2024-10-21 12:04:16.499853888,298.0
2024-10-21 12:04:16.509417925,-298.0
2024-10-21 12:04:19.069602567,298.0
2024-10-21 12:04:19.069614798,-298.0
2024-10-21 12:04:19.070597243,298.0
2024-10-21 12:04:19.070641181,-298.0
2024-10-21 12:04:19.474987580,0.0
2024-10-21 12:04:19.884911653,298.0
2024-10-21 12:04:19.885049397,-298.0
2024-10-21 12:04:26.481060587,298.0
2024-10-21 12:04:26.481072450,-298.0
2024-10-21 12:04:26.535918353,298.0
2024-10-21 12:04:26.535930308,-298.0
2024-10-21 12:04:26.555072803,298.0
2024-10-21 12:04:26.555132343,-298.0
2024-10-21 12:04:26.566152901,0.0
2024-10-21 12:04:26.621148067,298.0
2024-10-21 12:04:26.621160396,-298.0
2024-10-21 12:04:27.723319849,0.0
2024-10-21 12:04:27.735053874,298.0
2024-10-21 12:04:27.735066380,-298.0
2024-10-21 12:04:40.612532228,0.0
2024-10-21 12:04:47.058697813,3.0
2024-10-21 12:04:51.210492220,4.0
2024-10-21 12:04:51.210504256,-4.0
2024-10-21 12:04:51.271373633,4.0
2024-10-21 12:04:51.271438407,-4.0
2024-10-21 12:04:51.271510236,0.0
2024-10-21 12:04:51.316443773,0.0
2024-10-21 12:04:54.735741554,0.0
2024-10-21 12:05:01.936493423,4.0
2024-10-21 12:05:01.936505877,-4.0
2024-10-21 12:05:05.090737406,4.0
2024-10-21 12:05:15.858212657,0.0
2024-10-21 12:05:15.858226719,-4.0
2024-10-21 12:05:18.858600266,0.0
2024-10-21 12:05:27.769244591,148.0
2024-10-21 12:05:27.769266569,-200.0
2024-10-21 12:05:27.769279547,100.0
2024-10-21 12:05:27.769282701,0.0
2024-10-21 12:05:27.769319506,0.0
2024-10-21 12:05:27.769383987,13.0
2024-10-21 12:05:27.870580890,1.0
2024-10-21 12:05:30.107740673,900.0
2024-10-21 12:05:35.113109625,-2100.0
2024-10-21 12:05:35.113122799,2100.0
2024-10-21 12:05:40.025196163,-2100.0
2024-10-21 12:05:40.028006695,-231.0
2024-10-21 12:05:40.028030027,462.0
2024-10-21 12:05:40.028032659,0.0
2024-10-21 12:05:40.028041901,0.0
2024-10-21 12:05:40.028043931,0.0
2024-10-21 12:05:40.028048443,0.0
2024-10-21 12:05:40.028054971,0.0
2024-10-21 12:05:40.028063174,0.0
2024-10-21 12:05:40.028066207,-462.0
2024-10-21 12:05:40.028077104,0.0
2024-10-21 12:05:40.028094970,30.0
2024-10-21 12:05:40.028097758,452.0
2024-10-21 12:05:40.028115361,100.0
2024-10-21 12:05:40.028121192,0.0
2024-10-21 12:05:40.028128644,-140.0
2024-10-21 12:05:40.028156649,0.0
2024-10-21 12:05:40.028365786,256.0
2024-10-21 12:05:40.028429209,0.0
2024-10-21 12:05:40.028485091,0.0
2024-10-21 12:05:40.028584035,0.0
2024-10-21 12:05:40.055564914,32.0
2024-10-21 12:05:40.071027333,266.0
2024-10-21 12:05:40.096302346,-452.0
2024-10-21 12:05:40.096345392,680.0
2024-10-21 12:05:40.133764520,-596.0
2024-10-21 12:05:40.147760543,596.0
2024-10-21 12:05:40.167062454,200.0
2024-10-21 12:05:40.279040532,-252.0
2024-10-21 12:05:40.371306716,252.0
2024-10-21 12:05:40.371534341,-624.0
2024-10-21 12:05:40.371545573,596.0
2024-10-21 12:05:40.371797762,0.0
2024-10-21 12:05:40.371831552,-596.0
2024-10-21 12:05:40.422122396,596.0
2024-10-21 12:05:41.922932814,-596.0
2024-10-21 12:05:41.923000912,596.0
2024-10-21 12:05:41.951962933,-596.0
2024-10-21 12:05:41.951975929,596.0
2024-10-21 12:05:41.952567424,-452.0
2024-10-21 12:05:41.952619801,252.0
2024-10-21 12:05:43.153724103,0.0
2024-10-21 12:05:43.258685033,-2.0
2024-10-21 12:05:43.258755715,0.0
2024-10-21 12:05:43.337323654,-248.0
2024-10-21 12:05:43.337453873,-200.0
2024-10-21 12:05:43.337912322,648.0
2024-10-21 12:05:43.337965586,-648.0
2024-10-21 12:05:43.365778374,0.0
2024-10-21 12:05:43.393790686,448.0
2024-10-21 12:05:43.393803680,352.0
2024-10-21 12:05:43.596064460,248.0
2024-10-21 12:05:43.596076460,-248.0
2024-10-21 12:05:45.922885872,248.0
2024-10-21 12:05:45.923016443,-248.0
2024-10-21 12:05:46.352758108,0.0
2024-10-21 12:05:46.952418271,48.0
2024-10-21 12:05:46.952433308,552.0
2024-10-21 12:05:47.007021590,0.0
2024-10-21 12:05:48.195531738,48.0
2024-10-21 12:05:48.195615637,1200.0
2024-10-21 12:05:48.195638794,2500.0
2024-10-21 12:05:48.195643749,0.0
2024-10-21 12:05:48.195651625,0.0
2024-10-21 12:05:48.195652834,-33.0
2024-10-21 12:05:48.195667975,100.0
2024-10-21 12:05:48.195671113,-2200.0
2024-10-21 12:05:48.195675914,2200.0
2024-10-21 12:05:48.195679038,0.0
2024-10-21 12:05:48.195690635,-2200.0
2024-10-21 12:05:48.195701993,0.0
2024-10-21 12:05:48.195706051,0.0
2024-10-21 12:05:48.195771617,0.0
2024-10-21 12:05:48.195800135,33.0
2024-10-21 12:05:48.195848770,0.0
2024-10-21 12:05:48.195954138,0.0
2024-10-21 12:05:48.259822838,2334.0
2024-10-21 12:05:48.263346529,-2334.0
2024-10-21 12:05:48.297202075,2334.0
2024-10-21 12:05:48.297231678,-2334.0
2024-10-21 12:05:48.313231819,2334.0
2024-10-21 12:05:48.453765847,-2200.0
2024-10-21 12:05:48.461428130,1800.0
2024-10-21 12:05:48.825644162,0.0
2024-10-21 12:05:49.592099813,0.0
2024-10-21 12:05:52.517180690,0.0
2024-10-21 12:05:55.930110286,-1600.0
2024-10-21 12:05:57.922929284,0.0
2024-10-21 12:05:57.923066098,1600.0
2024-10-21 12:06:05.427139071,5.0
2024-10-21 12:06:06.690796307,-2390.0
2024-10-21 12:06:06.690808686,2390.0
2024-10-21 12:06:06.701910843,-2390.0
2024-10-21 12:06:06.701967763,2390.0
2024-10-21 12:06:06.737555073,-2390.0
2024-10-21 12:06:06.737568257,2390.0
2024-10-21 12:06:06.784651971,0.0
2024-10-21 12:06:06.795491217,-2390.0
2024-10-21 12:06:06.795502438,2390.0
2024-10-21 12:06:07.734697882,100.0
2024-10-21 12:06:07.735102284,1210.0
2024-10-21 12:06:07.797318931,0.0
2024-10-21 12:06:07.797428592,2390.0
2024-10-21 12:06:07.802356464,-2390.0
2024-10-21 12:06:07.802368533,2390.0
2024-10-21 12:06:07.805948070,0.0
2024-10-21 12:06:07.846428844,0.0
2024-10-21 12:06:07.848909781,-2390.0
2024-10-21 12:06:07.896522805,0.0
2024-10-21 12:06:07.896534876,2390.0
2024-10-21 12:06:08.694025455,0.0
2024-10-21 12:06:17.680964159,-2390.0
2024-10-21 12:06:17.681006872,2390.0
2024-10-21 12:06:17.696105981,-2390.0
2024-10-21 12:06:18.819178890,90.0
2024-10-21 12:06:18.819594049,1210.0
2024-10-21 12:06:18.820239929,0.0
2024-10-21 12:06:18.821093344,200.0
2024-10-21 12:06:18.873162917,2000.0
2024-10-21 12:06:18.892219598,-2200.0
2024-10-21 12:06:18.892231335,2800.0
2024-10-21 12:06:18.892290341,-1800.0
2024-10-21 12:06:19.678000980,2000.0
2024-10-21 12:06:19.696727473,-2000.0
2024-10-21 12:06:19.696738939,2000.0
2024-10-21 12:06:22.179031254,-2000.0
2024-10-21 12:06:29.265587376,0.0
2024-10-21 12:06:29.265653484,2000.0
2024-10-21 12:06:29.265699161,0.0
2024-10-21 12:06:31.862439229,-2000.0
2024-10-21 12:06:31.862509699,2000.0
2024-10-21 12:06:39.032886978,-2172.0
2024-10-21 12:06:39.137156502,2600.0
2024-10-21 12:06:46.758024329,0.0
2024-10-21 12:06:46.812855420,-2000.0
2024-10-21 12:06:46.812867723,2000.0
2024-10-21 12:06:46.863385247,-2000.0
2024-10-21 12:06:46.888617346,2000.0
2024-10-21 12:06:48.285146479,-2172.0
2024-10-21 12:06:48.317330539,2600.0
2024-10-21 12:06:48.791506901,20.0
2024-10-21 12:06:48.791534978,-2200.0
2024-10-21 12:06:48.791573564,-300.0
2024-10-21 12:06:48.791586310,0.0
2024-10-21 12:06:48.893768793,200.0
2024-10-21 12:06:49.043764990,1200.0
2024-10-21 12:06:49.574441885,2000.0
2024-10-21 12:06:51.353578115,-2000.0
2024-10-21 12:06:51.353591847,2000.0
2024-10-21 12:06:53.388459101,0.0
2024-10-21 12:06:56.110160994,100.0
2024-10-21 12:06:56.110195323,28.0
2024-10-21 12:06:56.110459619,1200.0
2024-10-21 12:06:56.110506828,1744.0
2024-10-21 12:06:56.200078370,0.0
2024-10-21 12:06:56.253414674,-1544.0
2024-10-21 12:06:56.253426681,1544.0
2024-10-21 12:06:56.253770667,-1544.0
2024-10-21 12:06:56.253914719,0.0
2024-10-21 12:06:56.254006802,1544.0
2024-10-21 12:06:56.262048229,-1544.0
2024-10-21 12:06:56.262061304,1544.0
2024-10-21 12:06:56.280865568,-1544.0
2024-10-21 12:06:56.343913221,1544.0
2024-10-21 12:06:57.181891624,0.0
2024-10-21 12:06:59.253990761,0.0
2024-10-21 12:06:59.254521031,-1544.0
2024-10-21 12:06:59.254578130,1544.0
2024-10-21 12:06:59.308464431,-1544.0
2024-10-21 12:06:59.308477350,1744.0
2024-10-21 12:07:03.723636278,200.0
2024-10-21 12:07:06.239446409,-2200.0
2024-10-21 12:07:06.347474732,2200.0
2024-10-21 12:07:21.424028257,-2572.0
2024-10-21 12:07:21.424041784,2344.0
2024-10-21 12:07:21.478349682,200.0
2024-10-21 12:07:21.488058823,56.0
2024-10-21 12:07:21.488100749,-56.0
2024-10-21 12:07:21.502492836,28.0
2024-10-21 12:07:21.502548349,0.0
2024-10-21 12:07:24.037331253,-200.0
2024-10-21 12:07:24.051643239,400.0
2024-10-21 12:07:24.051685450,-400.0
2024-10-21 12:07:31.492189570,200.0
2024-10-21 12:07:31.505459563,0.0
2024-10-21 12:07:31.506518669,0.0
2024-10-21 12:07:32.030551990,1600.0
2024-10-21 12:07:32.030564032,2000.0
2024-10-21 12:07:33.189588145,200.0
2024-10-21 12:07:34.413504555,200.0
2024-10-21 12:07:51.493723176,100.0
2024-10-21 12:07:51.493724386,0.0
2024-10-21 12:07:51.493756947,0.0
2024-10-21 12:07:51.494118408,100.0
2024-10-21 12:07:51.502398180,200.0
2024-10-21 12:07:51.568012126,200.0
2024-10-21 12:07:51.600943259,0.0
2024-10-21 12:07:51.615820733,-400.0
2024-10-21 12:07:51.619802962,0.0
2024-10-21 12:07:51.619884656,400.0
2024-10-21 12:07:51.619898253,-400.0
2024-10-21 12:07:51.619921024,-372.0
2024-10-21 12:07:51.619959682,0.0
2024-10-21 12:07:51.628191317,344.0
2024-10-21 12:07:51.628201644,0.0
2024-10-21 12:07:51.628212387,-344.0
2024-10-21 12:07:51.686536494,0.0
2024-10-21 12:07:51.794799198,0.0
2024-10-21 12:07:51.814032926,0.0
2024-10-21 12:07:52.076590310,5.0
2024-10-21 12:07:52.083763088,428.0
2024-10-21 12:07:52.139320651,0.0
2024-10-21 12:07:52.139355221,200.0
2024-10-21 12:07:52.139430957,0.0
2024-10-21 12:07:52.330267041,5.0
2024-10-21 12:07:52.333762726,600.0
2024-10-21 12:07:53.654870612,-395.0
2024-10-21 12:07:53.663763591,600.0
2024-10-21 12:07:54.619783229,200.0
2024-10-21 12:07:54.619937567,-400.0
2024-10-21 12:07:54.619949131,400.0
2024-10-21 12:07:54.620382308,29.0
2024-10-21 12:07:54.620490674,342.0
2024-10-21 12:07:54.620533693,-342.0
2024-10-21 12:07:54.677762815,342.0
2024-10-21 12:07:54.677774981,-200.0
2024-10-21 12:07:54.740560308,0.0
2024-10-21 12:07:54.740591753,0.0
2024-10-21 12:07:54.740668620,0.0
2024-10-21 12:07:57.005648252,100.0
2024-10-21 12:07:57.006073356,600.0
2024-10-21 12:07:57.069351091,0.0
2024-10-21 12:07:58.008823092,-50.0
2024-10-21 12:07:58.008889077,0.0
2024-10-21 12:07:58.036947209,100.0
2024-10-21 12:07:58.162656656,0.0
2024-10-21 12:08:07.337716526,200.0
