ts_event,integrated_ofi
2024-10-21 11:58:55,285.7191780821919
2024-10-21 11:59:00,290.36750483558967
2024-10-21 11:59:05,100.00000000000003
2024-10-21 11:59:10,0.0
2024-10-21 11:59:15,0.0
2024-10-21 11:59:20,139.99999999999991
2024-10-21 11:59:25,3.058945101863792e-14
2024-10-21 11:59:30,871.5789473684206
2024-10-21 11:59:35,0.0
2024-10-21 11:59:40,-10.484581497797366
2024-10-21 11:59:45,0.0
2024-10-21 11:59:50,0.0
2024-10-21 11:59:55,-340.33898305084733
2024-10-21 12:00:00,-52.607449856733005
2024-10-21 12:00:05,-1016.5876777251176
2024-10-21 12:00:10,59.99999999999994
2024-10-21 12:00:15,-705.8128078817728
2024-10-21 12:00:20,0.0
2024-10-21 12:00:25,0.0
2024-10-21 12:00:30,119.99999999999991
2024-10-21 12:00:35,39.999999999999964
2024-10-21 12:00:40,-396.08069164265083
2024-10-21 12:00:45,0.0
2024-10-21 12:00:50,-11759.999999999995
2024-10-21 12:00:55,79.99999999999996
2024-10-21 12:01:00,650.1421800947863
2024-10-21 12:01:05,239.99999999999957
2024-10-21 12:01:10,-1.2235780407455167e-14
2024-10-21 12:01:15,0.0
2024-10-21 12:01:20,0.0
2024-10-21 12:01:25,0.0
2024-10-21 12:01:30,-3.058945101863792e-15
2024-10-21 12:01:35,-299.99999999999983
2024-10-21 12:01:40,-140.00000000000003
2024-10-21 12:01:45,119.9999999999999
2024-10-21 12:01:50,-9.754329061844464e-15
2024-10-21 12:01:55,39.99999999999998
2024-10-21 12:02:00,-2.222222222222226
2024-10-21 12:02:05,-186.66666666666654
2024-10-21 12:02:10,0.0
2024-10-21 12:02:15,-94.47154471544707
2024-10-21 12:02:20,0.0
2024-10-21 12:02:25,0.0
2024-10-21 12:02:30,-8.571428571428571
2024-10-21 12:02:35,0.0
2024-10-21 12:02:40,-17.142857142857146
2024-10-21 12:02:45,70.75144508670516
2024-10-21 12:02:50,48.256513026052055
2024-10-21 12:02:55,183.56164383561637
2024-10-21 12:03:00,19.999999999999993
2024-10-21 12:03:05,0.0
2024-10-21 12:03:10,0.0
2024-10-21 12:03:15,0.0
2024-10-21 12:03:20,39.99999999999998
2024-10-21 12:03:25,0.0
2024-10-21 12:03:30,0.0
2024-10-21 12:03:35,-133.33333333333323
2024-10-21 12:03:40,0.0
2024-10-21 12:03:45,0.0
2024-10-21 12:03:50,0.0
2024-10-21 12:03:55,2633.333333333332
2024-10-21 12:04:00,159.99999999999991
2024-10-21 12:04:05,7.459001905699277e-16
2024-10-21 12:04:10,-40.0
2024-10-21 12:04:15,-3.058945101863792e-14
2024-10-21 12:04:20,0.0
2024-10-21 12:04:25,609.230769230769
2024-10-21 12:04:30,0.0
2024-10-21 12:04:35,0.0
2024-10-21 12:04:40,4.081027813834086e-15
2024-10-21 12:04:45,-19.99999999999999
2024-10-21 12:04:50,140.00000000000077
2024-10-21 12:04:55,0.0
2024-10-21 12:05:00,-39.999999999999986
2024-10-21 12:05:05,10.839694656488547
2024-10-21 12:05:10,0.0
2024-10-21 12:05:15,57.10144927536229
2024-10-21 12:05:20,0.0
2024-10-21 12:05:25,11.264367816091902
2024-10-21 12:05:30,-19.11980440097799
2024-10-21 12:05:35,-7.60969058486744e-15
2024-10-21 12:05:40,1692.4315554654113
2024-10-21 12:05:45,-135.59548683660614
2024-10-21 12:05:50,-3.80484529243372e-15
2024-10-21 12:05:55,59.999999999999815
2024-10-21 12:06:00,0.0
2024-10-21 12:06:05,3155.9712230215823
2024-10-21 12:06:10,0.0
2024-10-21 12:06:15,1584.2105263157875
2024-10-21 12:06:20,14.883720930232547
2024-10-21 12:06:25,38.36065573770489
2024-10-21 12:06:30,-7.609690584867441e-15
2024-10-21 12:06:35,-39.999999999999986
2024-10-21 12:06:40,0.0
2024-10-21 12:06:45,-1647.2072072072078
2024-10-21 12:06:50,59.99999999999996
2024-10-21 12:06:55,454.17766051011404
2024-10-21 12:07:00,-19.99999999999999
2024-10-21 12:07:05,0.0
2024-10-21 12:07:10,0.0
2024-10-21 12:07:15,0.0
2024-10-21 12:07:20,-200.8602150537634
2024-10-21 12:07:25,0.0
2024-10-21 12:07:30,-145.77319587628853
2024-10-21 12:07:35,0.0
2024-10-21 12:07:40,0.0
2024-10-21 12:07:45,0.0
2024-10-21 12:07:50,744.6994285714292
2024-10-21 12:07:55,139.99999999999977
2024-10-21 12:08:00,0.0
2024-10-21 12:08:05,100.13029315960912
2024-10-21 12:08:10,-4.819177470142999e-16
2024-10-21 12:08:15,0.0
2024-10-21 12:08:20,100.00000000000563
2024-10-21 12:08:25,15.450516986706054
2024-10-21 12:08:30,0.0
2024-10-21 12:08:35,557.7355022516311
2024-10-21 12:08:40,714.3392455658253
2024-10-21 12:08:45,19.124087591240865
2024-10-21 12:08:50,0.0
2024-10-21 12:08:55,120.3508771929824
2024-10-21 12:09:00,199.99999999999991
2024-10-21 12:09:05,59.99999999999996
2024-10-21 12:09:10,8.491537097407066e+18
2024-10-21 12:09:15,139.99999999999991
2024-10-21 12:09:20,0.0
2024-10-21 12:09:25,79.99999999999996
2024-10-21 12:09:30,-99.99999999999994
2024-10-21 12:09:35,39.99999999999998
2024-10-21 12:09:40,-63.1428571428571
2024-10-21 12:09:45,-3.042627424605472e-15
2024-10-21 12:09:50,-265.701459034792
2024-10-21 12:09:55,-59.99999999999996
2024-10-21 12:10:00,-6196.470588235289
2024-10-21 12:10:05,0.0
2024-10-21 12:10:10,99.99999999999991
2024-10-21 12:10:15,0.0
2024-10-21 12:10:20,100.00000000000045
2024-10-21 12:10:25,-59.99999999999994
2024-10-21 12:10:30,7.516697378134194e-16
2024-10-21 12:10:35,-119.99999999999993
2024-10-21 12:10:40,99.99999999999996
2024-10-21 12:10:45,19.999999999999993
2024-10-21 12:10:50,236.6854219948849
2024-10-21 12:10:55,119.99999999999993
2024-10-21 12:11:00,79.99999999999996
2024-10-21 12:11:05,256.76584734799474
2024-10-21 12:11:10,16.000000000000004
2024-10-21 12:11:15,39.99999999999998
2024-10-21 12:11:20,139.99999999999991
2024-10-21 12:11:25,339.5182518003476
2024-10-21 12:11:30,59.99999999999996
2024-10-21 12:11:35,9.63835494028586e-16
2024-10-21 12:11:40,59.999999999999964
2024-10-21 12:11:45,119.99999999999993
2024-10-21 12:11:50,79.99999999999996
2024-10-21 12:11:55,0.0
2024-10-21 12:12:00,83.34630350194544
2024-10-21 12:12:05,27.95497185741087
2024-10-21 12:12:10,0.0
2024-10-21 12:12:15,0.0
2024-10-21 12:12:20,39.99999999999997
2024-10-21 12:12:25,79.99999999999994
2024-10-21 12:12:30,205.45757071547408
2024-10-21 12:12:35,0.0
2024-10-21 12:12:40,99.99999999999994
2024-10-21 12:12:45,2078.671328671328
2024-10-21 12:12:50,600.1245459263099
2024-10-21 12:12:55,99.99999999999994
2024-10-21 12:13:00,0.0
2024-10-21 12:13:05,0.0
2024-10-21 12:13:10,-59.999999999999964
2024-10-21 12:13:15,0.0
2024-10-21 12:13:20,-3322.666666666665
2024-10-21 12:13:25,18.18629866929521
2024-10-21 12:13:30,1435.2542372881346
2024-10-21 12:13:35,537.7470355731223
2024-10-21 12:13:40,38.11228641171682
2024-10-21 12:13:45,1610.3441589917586
2024-10-21 12:13:50,0.0
2024-10-21 12:13:55,-112.90322580645119
2024-10-21 12:14:00,-57.876106194690216
2024-10-21 12:14:05,57.36048879837065
2024-10-21 12:14:10,0.0
2024-10-21 12:14:15,125.72890025575435
2024-10-21 12:14:20,275.4443053817283
2024-10-21 12:14:25,0.0
2024-10-21 12:14:30,0.0
2024-10-21 12:14:35,59.99999999999996
2024-10-21 12:14:40,80.11212333566914
2024-10-21 12:14:45,0.0
2024-10-21 12:14:50,133.54017501988855
2024-10-21 12:14:55,0.0
2024-10-21 12:15:00,0.0
2024-10-21 12:15:05,-79.99999999999996
2024-10-21 12:15:10,2428.1899871630285
2024-10-21 12:15:15,9.176835305591375e-15
2024-10-21 12:15:20,136.62107803700715
2024-10-21 12:15:25,-284.9126521969297
2024-10-21 12:15:30,0.0
2024-10-21 12:15:35,333.06209850107035
2024-10-21 12:15:40,-357.14285714285705
2024-10-21 12:15:45,99.99999999999997
2024-10-21 12:15:50,-4.819177470142999e-16
2024-10-21 12:15:55,59.80519480519478
2024-10-21 12:16:00,114.72312703583054
2024-10-21 12:16:05,159.99999999999991
2024-10-21 12:16:10,-199.99999999999986
2024-10-21 12:16:15,0.0
2024-10-21 12:16:20,119.99999999999987
2024-10-21 12:16:25,0.0
2024-10-21 12:16:30,-39.99999999999998
2024-10-21 12:16:35,-133.23615160349848
2024-10-21 12:16:40,-248.8888888888884
2024-10-21 12:16:45,-462.0566318926972
2024-10-21 12:16:50,139.99999999999994
2024-10-21 12:16:55,0.0
2024-10-21 12:17:00,179.99999999999986
2024-10-21 12:17:05,99.99999999999994
2024-10-21 12:17:10,39.99999999999998
2024-10-21 12:17:15,79.99999999999996
2024-10-21 12:17:20,-404.28987921699246
2024-10-21 12:17:25,-59.99999999999996
2024-10-21 12:17:30,364.093567251462
2024-10-21 12:17:35,-199.99999999999704
2024-10-21 12:17:40,0.0
2024-10-21 12:17:45,287.75020815986716
2024-10-21 12:17:50,0.0
2024-10-21 12:17:55,-379.6039603960395
2024-10-21 12:18:00,-251.06518282988876
2024-10-21 12:18:05,-99.99999999999993
2024-10-21 12:18:10,0.0
2024-10-21 12:18:15,0.0
2024-10-21 12:18:20,-79.99999999999996
2024-10-21 12:18:25,0.0
2024-10-21 12:18:30,-9.638354940285998e-16
2024-10-21 12:18:35,170.04926108374408
2024-10-21 12:18:40,199.9999999999999
2024-10-21 12:18:45,2045.1351351351332
2024-10-21 12:18:50,-101.55038759689906
2024-10-21 12:18:55,0.0
2024-10-21 12:19:00,259.99999999999983
2024-10-21 12:19:05,209.85767790262167
2024-10-21 12:19:10,79.99999999999994
2024-10-21 12:19:15,0.0
2024-10-21 12:19:20,0.7272727272727303
2024-10-21 12:19:25,0.0
2024-10-21 12:19:30,-313.9999999999999
2024-10-21 12:19:35,1.9276709880571995e-15
2024-10-21 12:19:40,99.99999999999996
2024-10-21 12:19:45,1.4457532410428996e-15
2024-10-21 12:19:50,0.0
2024-10-21 12:19:55,4.819177470142999e-16
2024-10-21 12:20:00,-75.63636363636354
2024-10-21 12:20:05,0.0
2024-10-21 12:20:10,0.0
2024-10-21 12:20:15,-167.46268656716418
2024-10-21 12:20:20,0.0
2024-10-21 12:20:25,79.99999999999996
2024-10-21 12:20:30,-159.9999999999999
2024-10-21 12:20:35,0.0
2024-10-21 12:20:40,0.0
2024-10-21 12:20:45,0.0
2024-10-21 12:20:50,234.29454170957763
2024-10-21 12:20:55,16.969696969696965
2024-10-21 12:21:00,560.0000000000002
2024-10-21 12:21:05,398.99726526891476
2024-10-21 12:21:10,17.558685446009378
2024-10-21 12:21:15,274.7774480712169
2024-10-21 12:21:20,17.55868544600938
2024-10-21 12:21:25,219.99999999999986
2024-10-21 12:21:30,0.0
2024-10-21 12:21:35,0.0
2024-10-21 12:21:40,-59.99999999999996
2024-10-21 12:21:45,4587.692307692304
2024-10-21 12:21:50,0.0
2024-10-21 12:21:55,0.0
2024-10-21 12:22:00,99.99999999999994
2024-10-21 12:22:05,-19.99999999999999
2024-10-21 12:22:10,0.0
2024-10-21 12:22:15,39.99999999999998
2024-10-21 12:22:20,1509.2997198879548
2024-10-21 12:22:25,59.99999999999997
2024-10-21 12:22:30,0.0
2024-10-21 12:22:35,-39.99999999999997
2024-10-21 12:22:40,0.0
2024-10-21 12:22:45,0.0
2024-10-21 12:22:50,0.0
2024-10-21 12:22:55,0.0
2024-10-21 12:23:00,0.0
2024-10-21 12:23:05,315.70073761854565
2024-10-21 12:23:10,2668.6956521739107
2024-10-21 12:23:15,0.0
2024-10-21 12:23:20,-135.82089552238816
2024-10-21 12:23:25,-76.19047619047606
2024-10-21 12:23:30,140.00000000000102
2024-10-21 12:23:35,759.0575165740903
2024-10-21 12:23:40,59.99999999999996
2024-10-21 12:23:45,0.0
2024-10-21 12:23:50,-89.83240223463679
2024-10-21 12:23:55,1334.4220816561235
2024-10-21 12:24:00,204.9691991786446
2024-10-21 12:24:05,0.0
2024-10-21 12:24:10,454.52500969367827
2024-10-21 12:24:15,-100.00000000000004
2024-10-21 12:24:20,0.0
2024-10-21 12:24:25,-80.0
2024-10-21 12:24:30,-80.0
2024-10-21 12:24:35,-40.000000000000014
2024-10-21 12:24:40,430.65842124409096
2024-10-21 12:24:45,0.0
2024-10-21 12:24:50,0.0
2024-10-21 12:24:55,338.054474708171
2024-10-21 12:25:00,79.85467756584916
2024-10-21 12:25:05,-1853.3333333333321
2024-10-21 12:25:10,-19.99999999999999
2024-10-21 12:25:15,7.459001905699277e-16
2024-10-21 12:25:20,0.0
2024-10-21 12:25:25,-7.215002605049174e-15
2024-10-21 12:25:30,-52.21902017291063
2024-10-21 12:25:35,-49.2134831460674
2024-10-21 12:25:40,7.459001905699277e-16
2024-10-21 12:25:45,7.459001905699277e-16
2024-10-21 12:25:50,-9.176835305591375e-15
2024-10-21 12:25:55,0.0
2024-10-21 12:26:00,-79.99999999999996
2024-10-21 12:26:05,-170.65088757395156
2024-10-21 12:26:10,-204.42211055276366
2024-10-21 12:26:15,0.0
2024-10-21 12:26:20,1.6742155656437644e-13
2024-10-21 12:26:25,-199.9999999999998
2024-10-21 12:26:30,-2.447156081491034e-14
2024-10-21 12:26:35,0.0
2024-10-21 12:26:40,-832.7326440177254
2024-10-21 12:26:45,1.3940695128757862e-14
2024-10-21 12:26:50,-9.176835305591377e-15
2024-10-21 12:26:55,0.0
2024-10-21 12:27:00,28.852459016393436
2024-10-21 12:27:05,512.7272727272727
2024-10-21 12:27:10,0.0
2024-10-21 12:27:15,-59.999999999999964
2024-10-21 12:27:20,-160.0
2024-10-21 12:27:25,-99.99999999999996
2024-10-21 12:27:30,5.428661845899665e-16
2024-10-21 12:27:35,-326.61045531197277
2024-10-21 12:27:40,-179.9999999999999
2024-10-21 12:27:45,-120.0000000000007
2024-10-21 12:27:50,-3219.9999999999804
2024-10-21 12:27:55,-61.170731707317
2024-10-21 12:28:00,0.0
2024-10-21 12:28:05,0.0
2024-10-21 12:28:10,-36.923076923076906
2024-10-21 12:28:15,146.28205128205119
2024-10-21 12:28:20,29.629629629629626
2024-10-21 12:28:25,0.0
2024-10-21 12:28:30,6.885245901639357
2024-10-21 12:28:35,74.58937198067638
2024-10-21 12:28:40,39.999999999999986
2024-10-21 12:28:45,59.99999999999996
2024-10-21 12:28:50,0.0
2024-10-21 12:28:55,-529.8583569405096
2024-10-21 12:29:00,89399.99999999962
2024-10-21 12:29:05,-539.9999999999995
2024-10-21 12:29:10,-77.03703703703697
2024-10-21 12:29:15,21.379310344827562
2024-10-21 12:29:20,0.0
2024-10-21 12:29:25,52.499999999999986
2024-10-21 12:29:30,0.0
2024-10-21 12:29:35,0.0
2024-10-21 12:29:40,0.0
2024-10-21 12:29:45,16781.42857142858
2024-10-21 12:29:50,1716.065573770491
2024-10-21 12:29:55,-4.819177470142999e-16
2024-10-21 12:30:00,99.99999999999994
2024-10-21 12:30:05,19.999999999999993
2024-10-21 12:30:10,1450.1762632197415
2024-10-21 12:30:15,0.0
2024-10-21 12:30:20,0.0
2024-10-21 12:30:25,0.0
2024-10-21 12:30:30,171.27753303964755
2024-10-21 12:30:35,26.182965299684543
2024-10-21 12:30:40,1184.2364532019699
2024-10-21 12:30:45,0.0
2024-10-21 12:30:50,458.3132530120481
2024-10-21 12:30:55,0.0
2024-10-21 12:31:00,-497.4545454545451
2024-10-21 12:31:05,0.0
2024-10-21 12:31:10,-159.1780821917806
2024-10-21 12:31:15,-383.4482758620686
2024-10-21 12:31:20,-39.999999999999886
2024-10-21 12:31:25,0.0
2024-10-21 12:31:30,-139.99999999999983
2024-10-21 12:31:35,222.96296296296316
2024-10-21 12:31:40,79.99999999999997
2024-10-21 12:31:45,110.4225352112675
2024-10-21 12:31:50,40.55832502492525
2024-10-21 12:31:55,4.819177470142999e-16
2024-10-21 12:32:00,19.337877312560845
2024-10-21 12:32:05,237.68339768339766
2024-10-21 12:32:10,452.29110512129404
2024-10-21 12:32:15,1538.1679389312967
2024-10-21 12:32:20,6.902150225770352e-15
2024-10-21 12:32:25,67.19576719576716
2024-10-21 12:32:30,0.0
2024-10-21 12:32:35,295.2353450765221
2024-10-21 12:32:40,0.0
2024-10-21 12:32:45,79.99999999999994
2024-10-21 12:32:50,0.0
2024-10-21 12:32:55,19.999999999999993
2024-10-21 12:33:00,-19.99999999999999
2024-10-21 12:33:05,-2313.0890052356003
2024-10-21 12:33:10,-59.999999999999964
2024-10-21 12:33:15,28.37606837606837
2024-10-21 12:33:20,-439.6491228070173
2024-10-21 12:33:25,119.9999999999999
2024-10-21 12:33:30,0.0
2024-10-21 12:33:35,39.99999999999998
2024-10-21 12:33:40,7.459001905699277e-16
2024-10-21 12:33:45,190.67961165048547
2024-10-21 12:33:50,125.71428571428567
2024-10-21 12:33:55,57.66342141863698
2024-10-21 12:34:00,495.00938086303915
2024-10-21 12:34:05,-19.99999999999999
2024-10-21 12:34:10,74.75728155339777
2024-10-21 12:34:15,-4.819177470142999e-16
2024-10-21 12:34:20,111.83673469387772
2024-10-21 12:34:25,-39.99999999999997
2024-10-21 12:34:30,-159.9999999999999
2024-10-21 12:34:35,-299.9999999999998
2024-10-21 12:34:40,133.6888888888888
2024-10-21 12:34:45,0.0
2024-10-21 12:34:50,299.9999999999998
2024-10-21 12:34:55,126.00858369098707
2024-10-21 12:35:00,23.999999999999996
2024-10-21 12:35:05,21.775456919060044
2024-10-21 12:35:10,91.98347107438002
2024-10-21 12:35:15,15.565410199556537
2024-10-21 12:35:20,539.3758335556148
2024-10-21 12:35:25,0.0
2024-10-21 12:35:30,0.0
2024-10-21 12:35:35,39.99999999999998
2024-10-21 12:35:40,0.0
2024-10-21 12:35:45,-116.45320197044327
2024-10-21 12:35:50,246.31984585741844
2024-10-21 12:35:55,-179.62546816479383
2024-10-21 12:36:00,59.99999999999995
2024-10-21 12:36:05,239.99999999999991
2024-10-21 12:36:10,-19.99999999999999
2024-10-21 12:36:15,0.0
2024-10-21 12:36:20,0.0
2024-10-21 12:36:25,0.0
2024-10-21 12:36:30,0.0
2024-10-21 12:36:35,0.0
2024-10-21 12:36:40,59.99999999999995
2024-10-21 12:36:45,0.0
2024-10-21 12:36:50,102.44604316546742
2024-10-21 12:36:55,-851.8918918918877
2024-10-21 12:37:00,651.8951612903223
2024-10-21 12:37:05,109.50612699591527
2024-10-21 12:37:10,19.99999999999999
2024-10-21 12:37:15,99.99999999999996
2024-10-21 12:37:20,19.99999999999999
2024-10-21 12:37:25,59.99999999999996
2024-10-21 12:37:30,0.0
2024-10-21 12:37:35,119.9999999999999
2024-10-21 12:37:40,39.99999999999998
2024-10-21 12:37:45,161.3389121338912
2024-10-21 12:37:50,160.0
2024-10-21 12:37:55,8.832232334470886e-16
2024-10-21 12:38:00,300.00000000000034
2024-10-21 12:38:05,0.0
2024-10-21 12:38:10,-59.99999999999997
2024-10-21 12:38:15,39.99999999999998
2024-10-21 12:38:20,705.0264861683329
2024-10-21 12:38:25,183.6060100166944
2024-10-21 12:38:30,586.5374259558427
2024-10-21 12:38:35,199.99999999999994
2024-10-21 12:38:40,79.99999999999997
2024-10-21 12:38:45,0.0
2024-10-21 12:38:50,133.03225806451604
2024-10-21 12:38:55,19.999999999999993
2024-10-21 12:39:00,4.081027813834086e-15
2024-10-21 12:39:05,373.7467700258399
2024-10-21 12:39:10,38.431372549019606
2024-10-21 12:39:15,59.99999999999996
2024-10-21 12:39:20,19.999999999999993
2024-10-21 12:39:25,0.0
2024-10-21 12:39:30,113.74431531076296
2024-10-21 12:39:35,39.99999999999998
2024-10-21 12:39:40,19.999999999999993
2024-10-21 12:39:45,0.0
2024-10-21 12:39:50,0.0
2024-10-21 12:39:55,0.0
2024-10-21 12:40:00,79.99999999999999
2024-10-21 12:40:05,0.0
2024-10-21 12:40:10,0.0
2024-10-21 12:40:15,-107.99999999999991
2024-10-21 12:40:20,346.50274991911783
2024-10-21 12:40:25,153.29008341056536
2024-10-21 12:40:30,-4.819177470142999e-16
2024-10-21 12:40:35,25.804988662131493
2024-10-21 12:40:40,139.9999999999999
2024-10-21 12:40:45,-137.82945736434104
2024-10-21 12:40:50,-137.82945736434107
2024-10-21 12:40:55,-6.117890203727584e-15
2024-10-21 12:41:00,99.43342776203964
2024-10-21 12:41:05,-7.459001905699277e-16
2024-10-21 12:41:10,0.0
2024-10-21 12:41:15,0.0
2024-10-21 12:41:20,59.99999999999995
2024-10-21 12:41:25,0.0
2024-10-21 12:41:30,-7.459001905699277e-16
2024-10-21 12:41:35,600.9577710056593
2024-10-21 12:41:40,59.99999999999994
2024-10-21 12:41:45,452.9044537495241
2024-10-21 12:41:50,59.99999999999998
2024-10-21 12:41:55,0.0
2024-10-21 12:42:00,1.5294725509318957e-14
2024-10-21 12:42:05,39.99999999999998
2024-10-21 12:42:10,159.99999999999991
2024-10-21 12:42:15,-119.65367965367962
2024-10-21 12:42:20,615.7029177718829
2024-10-21 12:42:25,0.0
2024-10-21 12:42:30,599.9999999999999
2024-10-21 12:42:35,-10.066465256797196
2024-10-21 12:42:40,39.99999999999998
2024-10-21 12:42:45,0.0
2024-10-21 12:42:50,0.0
2024-10-21 12:42:55,0.0
2024-10-21 12:43:00,80.00000000000003
2024-10-21 12:43:05,-299.16492693110627
2024-10-21 12:43:10,79.99999999999996
2024-10-21 12:43:15,-59.99999999999996
2024-10-21 12:43:20,0.0
2024-10-21 12:43:25,656.369636963696
2024-10-21 12:43:30,-419.9999999999995
2024-10-21 12:43:35,0.0
2024-10-21 12:43:40,0.0
2024-10-21 12:43:45,39.99999999999998
2024-10-21 12:43:50,20.066390041493765
2024-10-21 12:43:55,78.96617255796272
2024-10-21 12:44:00,-341.2553846153841
2024-10-21 12:44:05,0.0
2024-10-21 12:44:10,2264.9999999999973
2024-10-21 12:44:15,0.0
2024-10-21 12:44:20,355.5711775043936
2024-10-21 12:44:25,39.894528675016474
2024-10-21 12:44:30,0.0
2024-10-21 12:44:35,92.36641221374043
2024-10-21 12:44:40,86.66666666666661
2024-10-21 12:44:45,39.99999999999998
2024-10-21 12:44:50,0.0
2024-10-21 12:44:55,60.198840099420046
2024-10-21 12:45:00,507.6640098099327
2024-10-21 12:45:05,308.14577492991623
2024-10-21 12:45:10,0.0
2024-10-21 12:45:15,59.99999999999996
2024-10-21 12:45:20,0.0
2024-10-21 12:45:25,0.0
2024-10-21 12:45:30,0.0
2024-10-21 12:45:35,-39.99999999999997
2024-10-21 12:45:40,57.175463623395125
2024-10-21 12:45:45,19.999999999999993
2024-10-21 12:45:50,0.0
2024-10-21 12:45:55,0.0
2024-10-21 12:46:00,58.81188118811879
2024-10-21 12:46:05,0.0
2024-10-21 12:46:10,134.81481481481495
2024-10-21 12:46:15,39.80049875311718
2024-10-21 12:46:20,19.603960396039593
2024-10-21 12:46:25,-85.71428571428567
2024-10-21 12:46:30,-19.99999999999999
2024-10-21 12:46:35,-119.99999999999987
2024-10-21 12:46:40,-39.999999999999986
2024-10-21 12:46:45,-59.999999999999964
2024-10-21 12:46:50,-3.4725023289129914e-15
2024-10-21 12:46:55,0.0
2024-10-21 12:47:00,-59.99999999999995
2024-10-21 12:47:05,927.1900826446276
2024-10-21 12:47:10,39.999999999999986
2024-10-21 12:47:15,67.08333333333378
2024-10-21 12:47:20,0.0
2024-10-21 12:47:25,470.5663881151345
2024-10-21 12:47:30,268.6956521739129
2024-10-21 12:47:35,534.6987951807253
2024-10-21 12:47:40,19.99999999999999
2024-10-21 12:47:45,0.0
2024-10-21 12:47:50,0.0
2024-10-21 12:47:55,0.0
2024-10-21 12:48:00,0.0
2024-10-21 12:48:05,405.5833929849681
2024-10-21 12:48:10,59.99999999999996
2024-10-21 12:48:15,419.7547683923705
2024-10-21 12:48:20,-80.38461538461512
2024-10-21 12:48:25,107.08771929824549
2024-10-21 12:48:30,219.9999999999998
2024-10-21 12:48:35,204.35312024353118
2024-10-21 12:48:40,42.67477203647406
2024-10-21 12:48:45,163.38722093918426
2024-10-21 12:48:50,0.0
2024-10-21 12:48:55,-39.99999999999998
2024-10-21 12:49:00,99.99999999999994
2024-10-21 12:49:05,119.9999999999999
2024-10-21 12:49:10,604.3902439024389
2024-10-21 12:49:15,59.999999999999964
2024-10-21 12:49:20,39.99999999999998
2024-10-21 12:49:25,-7.655398037077418
2024-10-21 12:49:30,29.83161325366647
2024-10-21 12:49:35,139.99999999999991
2024-10-21 12:49:40,19.99999999999999
2024-10-21 12:49:45,959.6788789957673
2024-10-21 12:49:50,0.0
2024-10-21 12:49:55,39.99999999999998
2024-10-21 12:50:00,-79.99999999999996
2024-10-21 12:50:05,79.99999999999996
2024-10-21 12:50:10,601.2850082372321
2024-10-21 12:50:15,372.21406991799705
2024-10-21 12:50:20,1698.4615384615347
2024-10-21 12:50:25,39.99999999999998
2024-10-21 12:50:30,39.99999999999998
2024-10-21 12:50:35,-59.99999999999995
2024-10-21 12:50:40,0.0
2024-10-21 12:50:45,59.99999999999995
2024-10-21 12:50:50,39.99999999999998
2024-10-21 12:50:55,99.99999999999996
2024-10-21 12:51:00,99.99999999999996
2024-10-21 12:51:05,0.0
2024-10-21 12:51:10,79.99999999999996
2024-10-21 12:51:15,469.47775628626664
2024-10-21 12:51:20,119.99999999999991
2024-10-21 12:51:25,79.99999999999996
