ts_event,ofi_00,ofi_01,ofi_02,ofi_03,ofi_04,ofi_05,ofi_06,ofi_07,ofi_08,ofi_09
2024-10-21 12:08:30,678.5350318471338,1879.5973154362416,3867.5829383886266,2371.7761989342807,3469.685459940653,1433.9381443298969,2336.846560846561,-81.53914988814317,-502.5998807394157,-1843.0716723549485
2024-10-21 12:09:00,780.0,684.6604717655468,-4286.285714285718,1321.1468076453843,500.53987730061345,80.05608524957935,-945.5172413793103,-417.20930232558146,-2118.805970149254,-850.7112970711296
2024-10-21 12:09:30,520.0,-2200.0,-845.5786350148369,-3889.014084507042,-1194440.0000001357,753.5885655946912,-36.52495378927911,727.0023980815347,-565.5051710421639,-700.2585193889541
2024-10-21 12:10:00,760.0,-758.0361757105943,381.5261044176707,747.8948765595966,595.2273554019644,-393.89659520807066,-296248.0000000042,-18827.92452830187,-634.0548938373901,-845.6452911188624
2024-10-21 12:10:30,640.0,-2073.780918727915,556.505955757232,653.7237113402061,-903.7185929648239,-194.98373689916878,-2963.2876712328766,844.7999999999998,-903.0700064226077,-598.7096774193549
2024-10-21 12:11:00,0.0,1342.8,657.7976069762725,644.4428871758934,748.6776420605418,917.8204144282425,425.77603143418474,-314.2157953281424,721.6666666666665,-2197.551020408163
2024-10-21 12:11:30,400.0,400.0,400.00000000000006,399.99999999999994,400.0,400.0,400.0,400.0,400.0,400.0
2024-10-21 12:12:00,-280.0,265.14417531718567,308.49585294776955,334.5903890160183,516.7254763585039,466.66666666666663,221.49253731343285,404.89208633093523,-411.43915997529336,-420.17521902377973
2024-10-21 12:12:30,1863.265306122449,1702.9294795175485,2278.7529812606467,-365.11856091578085,1900.9914429035114,2625.764809902741,-6490.32786885246,-2429.4953271028035,3211.2250712250716,3980.1544401544384
2024-10-21 12:13:00,280.0,248.476075593084,609.3245033112582,-3808.0,-554680.0,-163.33333333333331,-1893.5593220338983,-308.41121495327104,-309.49697129312614,-217.007874015748
2024-10-21 12:13:30,3426.591865357644,806.2266112266113,1411.2053905665084,9079.073170731708,1518.1917808219177,192.54028713741576,518.081099047197,-2525.4074074074074,1359.9532346063916,-1532.8690052533468
2024-10-21 12:14:00,420.0,504.77064220183485,285.41329011345215,-239.0625,2288.2758620689656,1068.888888888889,-310.85846867749416,-452.72727272727275,-498.9017341040463,-932.977099236641
2024-10-21 12:14:30,0.0,486.0181582360571,325.45177973836326,232.18997361477574,162.152466367713,338.6278586278586,200.48192771084337,-247.59538598047914,-240.10512483574243,55.73385518590998
2024-10-21 12:15:00,1689.8249227600415,-2867.125506072875,1686.9018953391346,408.0194683639086,-1354.0306582506762,13391.555555555555,-1012.9805013927577,-1665.4605169213196,-1519.8550546615893,-2083.003163786809
2024-10-21 12:15:30,1059.6444444444444,4384.545454545455,-392.54341164453524,-5292.0,5778.72340425532,-603.114186851211,-675.603217158177,-766.4433277498605,-740.2993667242372,-603.6144578313254
2024-10-21 12:16:00,16.909620991253643,141.97530864197532,642.5,3582.5726141078844,2400.0,337.50000000000006,1533.8912133891215,-703.2234697573342,-709.2100473243537,-5111.2781954887205
2024-10-21 12:16:30,657.8212290502793,1538.0689655172414,-475.15527950310553,661.9834710743802,1977.9069767441858,-1633.0316742081448,-1830.6569343065694,1978.787878787879,-1364.8760330578511,-1063.0434782608695
2024-10-21 12:17:00,-836.3636363636363,1040.9807355516637,-499.35649935649946,1791.3725490196077,854.0162980209547,-136.34588563458857,-2209.5238095238096,-1245.344129554656,-516.6666666666667,-735.6176076088282
2024-10-21 12:17:30,724.5164457535592,265.3907496012759,374.7150259067357,5178.850574712644,-47515.675675675724,10851.408934707908,-903.1472081218274,-835.3444180522565,-5819.901477832513,-286.68769716088326
2024-10-21 12:18:00,-460.0,-688.9867841409691,-438.7430683918669,-249.23636363636365,467.49490835030554,-503.37349397590356,-499.19799498746863,-358.7253765932793,-823.6363636363636,-471.7451806459849
2024-10-21 12:18:30,222.0689655172414,1130.5302325581395,1413.8676607642126,-3859.220779220779,3816.0946745562132,-2797.551020408163,-807.699530516432,-774.5116279069767,10579.999999999993,355.2475247524753
2024-10-21 12:19:00,379.1489361702127,547.5455650060754,581.9594594594595,81.74311926605505,1461.7241379310342,-838.7234042553192,-1144.6875,0.0,-236.3855421686747,144.50704225352112
2024-10-21 12:19:30,328.57142857142856,468.30781311346686,-291.77142857142854,-5230.721649484535,4094.4554455445536,-1083.728813559322,-287.20812182741116,-375.4022988505747,1073.3333333333335,-73.08411214953271
2024-10-21 12:20:00,300.0,394.55006337135615,245.23809523809524,665.1315789473686,366.59192825112103,7500.0,-140.9425625920471,335.29411764705884,-881.081081081081,-21.649484536082475
2024-10-21 12:20:30,-2590.0,-744.9104180491042,339.26517571884983,-196.28558517849075,-1667.0744138634047,-2653.7275064267346,-425.1063829787234,-702.2328548644338,-3851.363636363636,-534.0869565217391
2024-10-21 12:21:00,0.0,-840.0,3673.648068669531,770.4875051208521,-424.6027397260274,1960.6256983240223,536.9840331164992,-1172.3741007194244,-3552.500000000001,-1042.5974025974026
2024-10-21 12:21:30,0.0,-419.99999999999994,377.07182320441984,6095.675675675673,838.1636477201749,772.5633802816901,-56.85589519650655,-245.20231213872836,538.3892617449665,89.9041533546326
2024-10-21 12:22:00,2820.0,-970.4198473282441,1275.0653879686138,-205.99078341013825,-1591.287386215865,-165.52609067579127,-521.0526315789474,-942.319749216301,-497.27626459143977,-1411.627906976744
2024-10-21 12:22:30,0.0,0.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
2024-10-21 12:23:00,880.0,880.0,17.73643410852713,1358.3608613840686,1474.2620403935784,1290.6666666666667,192.5958990096248,-425.3648068669528,1381.88166828322,119.20318725099602
2024-10-21 12:23:30,639.957953749124,2133.576017130621,1236.9477911646586,-3332.1637426900575,1679.0424076607385,-3095.1617440225036,-380.983606557377,-1829.3528183716078,-1281.7004048582994,-1591.5912897822443
2024-10-21 12:24:00,-440.40485829959516,218.44576362655152,604.4748455428067,-1157.33681462141,-1185.8385093167701,2542.5641025641025,-754.9570490146539,-659.0888382687928,-729.6503496503497,-429.9047619047619
2024-10-21 12:24:30,-462.75862068965523,1239.3333333333335,989.7747440273038,391.6312056737589,-180.14117647058822,368.14070351758795,-878.230563002681,-804.8559670781892,-403.4873949579832,-464.0089086859688
2024-10-21 12:25:00,480.0,602.5531914893617,-62.310984308131246,-16.210131332082554,338.31420137750086,-41.61597821152973,355.87287766652156,-627.6923076923077,-915.8282208588956,57.06293706293707
2024-10-21 12:25:30,33.02857142857143,-204.5418326693227,-517.6884422110553,2083.5897435897436,-114.46666666666667,253.71859296482415,-350.3553299492386,-67.32673267326733,-361.7948717948718,-476.0
2024-10-21 12:26:00,620.0,-1043.4146341463415,-492.66201395812567,1295.0916784203102,796.3831308077198,-1085.3045186640475,-11.886982845610495,1155.4545454545455,-744.9370277078085,47.69230769230769
2024-10-21 12:26:30,603.5443037974683,-2808.2242990654204,239.99999999999997,667.1186440677967,607.1068754254595,214.65404224326295,233.96984924623118,-272.1019108280255,-8378.181818181818,-2389.4670846394984
2024-10-21 12:27:00,-279.6078431372549,-460.0,-460.0,892.9411764705883,422.8171268507403,1812.9411764705883,111.03448275862068,13340.000000000007,73.78839590443687,895.0387596899225
2024-10-21 12:27:30,940.0,-3437.4509803921574,-1426.6441821247893,-76.41290322580645,2609.1588785046756,246.57240370550952,-128.28784119106697,-16975.294117647056,-315.4152823920266,-1449.1666666666667
2024-10-21 12:28:00,280.0,-282.7654320987654,-948.181818181818,-504.0,558.2521847690388,645.377049180328,-81.29032258064517,-147.36842105263156,169.05660377358492,1119.9999999999998
2024-10-21 12:28:30,-392.47311827956986,-19725.806451612894,-9.523809523809524,712.0128709331427,832.8391401037806,408.9680036052276,148.63676341248902,-206.34920634920636,-1197.6744186046512,280.6324110671937
2024-10-21 12:29:00,-5760.558659217878,14381.492537313427,-7242.033898305085,3074.9306062819574,2982.8179966672838,4268.9889106327455,927.1264367816092,-511.8986131037781,-11116.96682464455,2098.5046728971965
2024-10-21 12:29:30,-1258.2857142857142,124200.00000000003,289.2476590248628,-424.9078850405305,-983.1932773109245,-685.3932584269662,-339.5017793594306,-566.3394109396914,-1621.2765957446811,-607.0175438596491
2024-10-21 12:30:00,769.9518340125973,797.7917981072553,947.8935698447893,559.6104995766299,403.7946428571429,882.9383886255923,1955.7692307692307,-205.55555555555557,163.73117033603708,-639.1304347826087
2024-10-21 12:30:30,-820.0,-818.8393489030431,-62.46353322528362,167.98035249927767,-537.2413793103449,952.0338983050847,-1150.5516265912306,-1450.769230769231,-171.77865612648222,-1626.5573770491812
2024-10-21 12:31:00,267.81609195402297,2574.4680851063827,-762.5766871165644,885.4299363057324,-5686.872586872587,-240.35087719298244,-3285.6677524429965,-2244.295302013423,-703.1268791340949,-515.929203539823
2024-10-21 12:31:30,556.8224299065421,2754.961832061069,349.4117647058824,176.8141592920354,-384.99332443257674,-597.0268074735986,525.137614678899,-482.80936454849495,-376.8345323741007,-278.35800807537015
2024-10-21 12:32:00,780.0000000000001,2623.4161490683227,679.2103374012921,-138.8016776512882,917.7536793183576,-314.73684210526324,-2111.7073170731705,-830.8033000434217,-1155.6880733944954,-371.2663755458515
2024-10-21 12:32:30,128.12758417011221,320.32000000000016,-516.521739130435,-269.6774193548388,439.20577617328513,-583.2558139534883,376.4948453608246,-2.21105527638191,-18040.0,-440.0
2024-10-21 12:33:00,588.6604886267902,-658.0188679245284,1526.5675340768275,506.4299065420561,-507.27272727272725,-1762.6282051282053,1847.3469387755104,-355.2808988764045,39679.99999999944,-638.3161004431314
2024-10-21 12:33:30,458.4589614740368,-114.92762743864066,454.6198830409357,793.449781659389,151.62011173184356,367539.99999999476,-508.93617021276594,-521.3333333333334,-471.7948717948718,167.27272727272728
2024-10-21 12:34:00,500.99869735128095,974.8218527315914,2827.605633802817,227.62535477767264,-288.8475836431227,-34.26294820717132,-427.94386821232456,-998.5239852398523,-224.44113263785397,78.2608695652174
2024-10-21 12:34:30,708.3050847457627,-3394.9720670391066,-1138.607594936709,-1057.3221757322176,-1162.0,-1011.111111111111,-642.925659472422,-642.2330097087378,-1750.0000000000002,517.3913043478261
2024-10-21 12:35:00,-546.8867924528303,-577.0934256055364,-34290.76923076931,-1299.123711340206,9668.975609756098,-964.9358059914408,-567.085906793936,-951.4954051796157,-5202.608695652174,497.1171171171172
2024-10-21 12:35:30,-378.7826086956522,562.7563025210085,40.80645161290323,-255.28712871287127,282.4593128390597,-170.40462427745666,-562.6923076923076,160.00000000000003,486.31578947368416,132.7810650887574
2024-10-21 12:36:00,-159.99999999999997,38.423645320197046,72.9646418857661,-36.27978478093774,107.1118530884808,-195.55555555555554,-257.8512396694215,-14.545454545454547,170.43478260869566,-21.538461538461537
2024-10-21 12:36:30,320.0,-12.087475149105368,305.724907063197,234.7235176548967,-241.31723380900112,278.27012641383897,-573.0232558139535,-486.76056338028167,-123.77358490566039,690.5263157894736
2024-10-21 12:37:00,-431.3978494623656,-180.91743119266053,492.87737109270637,710.8379888268156,464.29817605075334,1675.5008787346221,-1753.6842105263152,-3441.212121212121,-306.19240097008895,26897.77777777782
2024-10-21 12:37:30,-543.4782608695652,-1500.0,496.26865671641787,546.3096960926194,-1470.7317073170732,-2275.985663082437,83.48294434470377,-316.3265306122449,-458.00839832033597,-102.85132382892057
2024-10-21 12:38:00,905.446623093682,937.4823196605375,1045.5215199689803,-38.709677419354826,-22.929936305732475,-715.6424581005588,-1032.9466357308584,-535.8778625954199,23976.47058823532,-264.70588235294116
2024-10-21 12:38:30,1070.4355885078778,1150.4702194357367,971.8309859154929,1164.6302250803858,2999.9999999999995,6464.788732394368,-1497.2804972804975,-650.735294117647,5857.142857142861,-738.9240506329114
2024-10-21 12:39:00,510.7430617726052,567.5105485232067,495.89322381930174,361.7710583153348,504.41988950276243,875.7700205338808,490.78341013824877,-88.23529411764706,-1460.5911330049264,-451.923076923077
2024-10-21 12:39:30,-160.0,195.75418994413408,38.45697329376855,161.29817444219069,27.01298701298701,167.71084337349396,-64.56140350877193,193.37423312883433,156.83168316831683,-240.0
2024-10-21 12:40:00,773.248407643312,560.2599277978339,956.2507759155804,688.492726709997,-1223.3548387096773,-2764.637681159421,-542.6182618261826,-556.6955153422502,146.81818181818184,-1019.765625
2024-10-21 12:40:30,-1500.0,525.6410256410257,618.628359592215,494.4289693593315,1965.9231722428747,840.2061855670104,139.63963963963963,-269.0086621751684,290.5982905982906,-29500.0
2024-10-21 12:41:00,154.54545454545453,234.73541383989146,199.0062111801242,22.812846068660022,193.31366764995084,210.25641025641025,61.484098939929325,-321.7391304347826,-563.6363636363636,-4199.999999999998
2024-10-21 12:41:30,1146.413752222881,1212.4031007751935,1182.4145150034892,3558.5760517799345,127476.923076923,15342.857142857149,173.70753323485965,-577.0086526576019,-1085.4415274463006,9420.689655172411
2024-10-21 12:42:00,687.6190476190476,-327.5675675675676,1779.2162554426704,765.250431778929,1432.3076923076922,-1681.2121212121212,-639.0262172284645,-642.7160493827162,-4084.9999999999986,-1177.6643768400393
2024-10-21 12:42:30,663.3644859813086,499.2,1441.3387423935092,3280.0,849.8870276587456,-1013.3097345132744,151.25,821.7857142857142,-464.67153284671537,398.2026768642448
2024-10-21 12:43:00,-1006.1870503597122,-1002.1789193976971,-17332.54658385093,594.5664739884393,699.2720816688859,82.22222222222223,-1592.05047318612,-493.91923990498816,94.2606149341142,-521.1673151750973
2024-10-21 12:43:30,1691.2820512820515,1376.4728682170544,751.2841632347435,671.0231023102311,705.5227882037534,458.9243833400728,-520.0,-358.74015748031496,-1510.4147465437788,-503.3070866141732
2024-10-21 12:44:00,1006.9885057471264,-953.7728937728939,229.45955749002542,1517.2394366197182,-421.5528781793841,349.9270072992701,-513.7470167064439,-777.4364191251273,43971.11111111118,-440.4195804195804
2024-10-21 12:44:30,278.0127620783956,914.3502824858756,305.4603174603174,243.27335047129392,49.6085409252669,-1006.5012406947891,-307.30769230769226,-261.10497237569064,-344.33121019108285,-431.891891891892
2024-10-21 12:45:00,-1995.1020408163267,879.2764857881136,589.5968274950429,85.59798573227025,1621.517140773158,1094.499593165175,-133.9567170273581,-43.11926605504588,-4810.588235294117,1014.4554455445544
2024-10-21 12:45:30,-140.0,-140.0,87.82077393075357,-859.9999999999999,1288.865979381443,-371.1926605504587,-115.83756345177665,-76.53333333333335,87.02702702702703,511.1627906976745
2024-10-21 12:46:00,-340.0,-340.0,370.26178010471205,335.56280587275694,512.1518987341772,-215.10204081632654,348.0952380952381,-27.56756756756757,-489.26829268292687,-8.292682926829269
2024-10-21 12:46:30,-260.0,-0.0,-260.0,321.060606060606,121.89910979228488,-352.12598425196853,-314.36654366543667,-105.993031358885,-202.6726057906459,-207.4747474747475
2024-10-21 12:47:00,1072.2982538933459,-1032.0554272517322,-23387.36842105256,-10.482529118136439,-498.5086823289071,-643.0344827586207,-636.7284991568297,-821.1023622047244,-1164.6376811594203,-1417.6951672862456
2024-10-21 12:47:30,-240.0,17730.000000000022,332.63157894736844,159.32773109243698,-151.74668028600613,64.4776119402985,110.50359712230215,1657.8217821782173,36.65706051873198,-448.6956521739129
2024-10-21 12:48:00,565.1057401812689,-1124.6153846153845,1385.705329153605,13.951332560834299,434.1747572815534,26894.54545454544,1719.6082004555808,442.47483718176437,-540.0513149454779,979.7468354430381
2024-10-21 12:48:30,-720.0,3.943044906900328,764.9815043156597,1107.3033707865168,2619.402985074627,980.5347593582889,-559.8220244716351,139.3038570084666,3282.35294117647,2477.7733598409536
2024-10-21 12:49:00,2309.859154929577,1076.3312202852617,740.379064003499,898.1696854146808,322.10386151797604,819.0261282660332,423.2258064516129,-123.00000000000001,411.18155619596536,1257.8911564625848
2024-10-21 12:49:30,1473.7021276595747,1382.9189189189192,1710.574443141852,1207.4290348742904,1142.0544798162127,374.55210237659963,1182.9951690821254,3500.845070422541,898.9217391304347,3526.436781609194
2024-10-21 12:50:00,-800.0,-234.09850679741476,1818.644838562983,4549.510763209392,1295.8594730238397,-258.4958217270195,5903.092783505155,1703.225806451613,1433.502538071066,4225.0
2024-10-21 12:50:30,300.0,761.5384615384615,332.8167730173199,342.5146510388919,312.13235294117646,216.52173913043478,413.9423076923077,277.3381294964029,301.7274472168906,233.0812854442344
2024-10-21 12:51:00,1080.0,3780.0,585.4673028346899,586.5909828089523,553.5461801596351,440.91743119266056,659.6633941093969,514.139110604333,541.9412822049133,461.4303329223181
2024-10-21 12:51:30,-162.60127931769722,765.812542144302,538.6427754479604,738.7735849056603,671.383147853736,820.0,758.15987933635,1137.0260223048328,878.1226053639848,-215.2941176470588
2024-10-21 12:52:00,454.49101796407194,1560.0000000000005,334.15617128463475,389.5553618134263,-6.024896265560166,3452.307692307693,315.5879059350504,-567.5344732487589,-2396.178343949044,-537.5603557814486
2024-10-21 12:52:30,-765.3333333333334,-264.27645788336935,2714.455445544554,2050.6943005181347,1647.374999999999,363.53677621283254,-1664.5914396887158,1093.4539969834086,571.3779527559054,-485.1159311892297
2024-10-21 12:53:00,-139.99999999999997,-140.0,-140.00000000000009,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0
2024-10-21 12:53:30,-240.0,-240.00000000000009,102.19081272084806,251.8266779949023,444.0513552068473,-59639.999999999156,1070.344827586207,-694.2439024390244,-590.7692307692308,-169.05660377358492
2024-10-21 12:54:00,-102.11764705882354,379.6899224806202,621.0299003322259,10049.767441860506,673.5668417980152,98.16938453445555,168.28571428571428,-34.44444444444445,127.17292612463888,-9565.714285714297
2024-10-21 12:54:30,-587.936507936508,64079.99999999974,-70.78651685393258,-32.30115361262902,525.2653342522398,-9621.818181818186,2549.6900489396407,336.0,216.1994840928633,-3905.941422594142
2024-10-21 12:55:00,-800.3853820598006,451.1036225779276,831.5261044176707,508.1613756613757,388.0273660205245,1819.1384615384611,427.44680851063833,-708.5869565217392,1456.025641025641,-605.8089668615984
2024-10-21 12:55:30,-299.99999999999994,623.0769230769231,287.13932399010713,276.11464968152865,174.9603803486529,300.6066734074823,300.0,-3.061224489795919,608.6956521739131,-136.75832127351666
2024-10-21 12:56:00,-500.86956521739137,328.5465838509317,373.4017971758665,3.8297872340425534,634.855305466238,658.396519577377,1820.4195804195801,207.02702702702703,983.5071090047394,547.764705882353
2024-10-21 12:56:30,-520.0,604.3243243243244,526.6264252179745,580.2105263157895,545.9644322845418,706.6878474980142,925.8536585365853,733.1677018633541,513.4072900158479,-161.9047619047619
2024-10-21 12:57:00,180.0,0.0,179.99999999999997,180.00000000000003,180.0,180.0,180.0,180.0,180.0,179.99999999999997
2024-10-21 12:57:30,260.0,260.0,260.0,260.0,260.0,260.0000000000074,260.0,260.0,260.0,260.0
2024-10-21 12:58:00,-18879.999999999993,1721.100266193434,795.9748427672956,1157.9661016949153,550.7368421052631,3.3439227233225933e+19,2406.3336475023566,2034.8166969147005,160032.0,1391.6205533596838
2024-10-21 12:58:30,-540.0,-539.9999999999999,5002.105263157895,181.77339901477833,-3348.000000000008,667.096018735363,-504.63157894736844,176.95945945945945,-648.0,-93.54596622889305
2024-10-21 12:59:00,0.0,560.0,786.7379679144385,208.9208633093525,157.63898421413865,-242.48704663212433,48240.0,-228.27361563517917,3742.222222222225,-250.5109489051095
2024-10-21 12:59:30,140.0,140.0,140.0,69.86193293885601,113.32317073170734,118.95705521472392,551.7647058823529,1609.9999999999998,431.7894736842106,-43.9080459770115
2024-10-21 13:00:00,-479.9999999999999,-480.0000000000017,481.232349165597,417.7310924369748,598.6583850931677,391.2605042016807,271.23558484349263,235.39052496798976,-8725.47945205479,-1733.3333333333335
2024-10-21 13:00:30,2305.3333333333335,1074.388489208633,1075.9195003469813,1166.380165289256,-291.56363636363636,-7819.43661971831,-1258.4415584415583,-965.8519388954172,-1572.882703777336,-1603.728813559322
2024-10-21 13:01:00,-1100.0,13835.779816513763,859.4263519569764,1771.428571428571,503.0843373493976,5107.920792079208,14483.333333333328,-1295.6521739130435,-1763.905325443787,-2594.9397590361446
2024-10-21 13:01:30,-29480.000000000102,1070.5668934240364,44440.00000000017,1774.3673469387757,445.6652360515022,464.84398216939087,-1403.4123222748815,-710.1918976545842,14294.634146341466,-756.6832504145937
2024-10-21 13:02:00,4566.566908935443,-1548.8034495149118,427.62834111158253,-2784.2140468227426,-9302.24852071006,-755.792276964048,-4394.5128604832435,-2062.8826634185953,-4496.101910828026,-2610.496453900709
2024-10-21 13:02:30,735.7142857142857,-2027.6439790575917,-2778.776978417266,515.0,21530.322580645134,-3693.480176211455,-1057.566909975669,-2430.867430441899,-2062.4278137890396,-1746.9300911854104
2024-10-21 13:03:00,-574.4594594594595,-545.0,-1689.0616621983909,-1797.2162740899355,-2506.4171122994653,562.1383647798742,-2012.0993788819876,887.3366834170856,-2589.2615769712143,-1563.2746113989638
2024-10-21 13:03:30,-373.3333333333339,-993.3689839572193,-230.69767441860463,224.29223744292236,14831.99999999999,-321.72043010752685,-807.7533039647577,-480.00000000000006,-1430.9433962264154,704.7804878048781
2024-10-21 13:04:00,-525.3608247422682,-416.10389610389615,-453.33333333333337,-658.6666666666669,-671.7377049180327,-356.2204724409449,-1987.741935483871,-424.9746192893401,-501.19349005424954,-875.6129032258063
